"341,01",5,5,10,BET,Entrada,Odd,P60,Media Movel 60,Acertos 60,Media Geral,,,Odd,P120,Media Movel 120,,Odd,P180,Media Movel 180,,Odd,P240,Media Movel 240,,Odd,P300,Media Movel 300,,Odd,P360,Media Movel 360,,Odd,P420,,,Odd,P480,,,Odd,P540,,,Odd,P600,,
9331,"-488,09",15,2,0,"5,54",1,0,"0,6833",41,"0,1844","0,0001",,1,0,"0,5833",,1,0,"0,3778",,1,1,"0,1333",0,1,0,"0,0467",,1,1,"0,1139","0,0000",1,1,"0,1024",,1,0,"0,1542",0,1,1,"0,1167",0,1,5,"0,1667",0
9332,"-488,09",0,1,0,"2,47",0,5,"0,7000",42,"0,1844","0,0000",,0,0,"0,5917",,0,-10,"0,3833",,0,-10,"0,1333",0,0,1,"0,0500",,0,0,"0,1139","0,0000",0,1,"0,1024",,0,10,"0,1563",0,0,0,"0,1167",0,0,0,"0,1600",0
9333,"-488,09",-10,0,0,"1,21",0,10,"0,6167",37,"0,1844","0,0000",,0,1,"0,5917",,0,0,"0,4389",,0,0,"0,1750",0,0,0,"0,0467",,0,0,"0,1139","0,0000",0,0,"0,1000",,0,1,"0,1354",0,0,0,"0,1167",0,0,0,"0,1600",0
9334,"-488,09",-10,0,0,"1,94",0,0,"0,4500",27,"0,1844","0,0000",,0,1,"0,5833",,0,0,"0,4389",,0,0,"0,1750",0,0,0,"0,0467",,0,0,"0,1139","0,0000",0,0,"0,1000",,0,1,"0,1333",0,0,1,"0,1167",0,0,1,"0,1600",0
9335,"-488,09",15,2,0,"16,61",5,1,"0,4500",27,"0,1849","0,0005",,5,0,"0,5750",,5,0,"0,4389",,5,0,"0,1750",0,5,5,"0,0467",,5,1,"0,1139","0,0000",5,0,"0,1000",,5,5,"0,1313",0,5,0,"0,1148",0,5,0,"0,1583",0
9336,"-488,09",-10,0,0,"1,29",0,0,"0,5167",31,"0,1849","0,0000",,0,0,"0,6167",,0,0,"0,4667",,0,1,"0,1958",0,0,5,"0,0467",,0,1,"0,1250","0,0000",0,0,"0,1119",,0,1,"0,1313",0,0,0,"0,1241",0,0,0,"0,1667",0
9337,"-488,09",15,2,0,"10,04",1,0,"0,5167",31,"0,1849","0,0001",,1,0,"0,6167",,1,0,"0,4667",,1,0,"0,1917",0,1,1,"0,0300",,1,0,"0,1222","0,0000",1,0,"0,1119",,1,1,"0,1292",0,1,0,"0,1241",0,1,0,"0,1667",0
9338,"-488,09",15,2,0,"24,77",5,0,"0,5333",32,"0,1855","0,0005",,5,0,"0,6250",,5,5,"0,4722",,5,0,"0,1958",0,5,0,"0,0300",,5,0,"0,1250","0,0000",5,0,"0,1143",,5,1,"0,1292",0,5,1,"0,1259",0,5,0,"0,1683",0
9339,"-488,09",-10,0,0,"1,05",0,0,"0,6167",37,"0,1854","0,0000",,0,0,"0,6667",,0,-10,"0,4722",,0,0,"0,2167",0,0,0,"0,0467",,0,-10,"0,1389","0,0000",0,1,"0,1262",,0,0,"0,1375",0,0,0,"0,1333",0,0,0,"0,1767",0
9340,"-488,09",15,2,0,"3,18",1,0,"0,6167",37,"0,1855","0,0001",,1,0,"0,6667",,1,0,"0,5278",,1,-10,"0,2167",0,1,0,"0,0467",,1,0,"0,1667","0,0000",1,0,"0,1238",,1,0,"0,1375",0,1,0,"0,1333",0,1,5,"0,1767",0
9341,"-488,09",15,2,0,"22,65",5,0,"0,6333",38,"0,1860","0,0005",,5,1,"0,6750",,5,1,"0,5333",,5,0,"0,2625",0,5,0,"0,0500",,5,1,"0,1694","0,0000",5,0,"0,1262",,5,0,"0,1396",0,5,0,"0,1352",0,5,1,"0,1700",0
9342,"-488,09",15,2,0,"3,04",1,1,"0,7167",43,"0,1861","0,0001",,1,0,"0,7083",,1,1,"0,5556",,1,0,"0,2833",0,1,0,"0,0667",,1,0,"0,1806","0,0000",1,0,"0,1381",,1,1,"0,1500",0,1,1,"0,1444",0,1,1,"0,1767",0
9343,"-488,09",-10,0,0,"1,96",0,1,"0,7167",43,"0,1861","0,0000",,0,0,"0,7167",,0,0,"0,5556",,0,0,"0,2875",0,0,0,"0,0700",,0,0,"0,1833","0,0000",0,0,"0,1405",,0,0,"0,1500",0,0,0,"0,1444",0,0,0,"0,1767",0
9344,"-488,09",0,1,0,"2,38",0,1,"0,7000",42,"0,1861","0,0000",,0,0,"0,7167",,0,0,"0,5556",,0,0,"0,2875",0,0,1,"0,0700",,0,0,"0,1833","0,0000",0,0,"0,1405",,0,0,"0,1500",0,0,0,"0,1444",0,0,0,"0,1767",0
9345,"-488,09",-10,0,0,"1,31",0,1,"0,6833",41,"0,1861","0,0000",,0,1,"0,7167",,0,5,"0,5556",,0,0,"0,2875",0,0,0,"0,0667",,0,1,"0,1833","0,0000",0,0,"0,1405",,0,0,"0,1500",0,0,5,"0,1444",0,0,10,"0,1767",0
9346,"-488,09",0,1,0,"2,05",0,0,"0,6667",40,"0,1860","0,0000",,0,0,"0,7083",,0,0,"0,5278",,0,0,"0,2875",0,0,1,"0,0667",,0,1,"0,1806","0,0000",0,0,"0,1405",,0,1,"0,1500",0,0,0,"0,1352",0,0,0,"0,1600",0
9347,"-488,09",-10,0,0,"1,37",0,0,"0,6667",40,"0,1860","0,0000",,0,0,"0,7083",,0,1,"0,5278",,0,1,"0,2875",0,0,0,"0,0633",,0,0,"0,1778","0,0000",0,0,"0,1405",,0,0,"0,1479",0,0,0,"0,1352",0,0,0,"0,1600",0
9348,"-488,09",15,2,0,"17,54",5,1,"0,6667",40,"0,1865","0,0005",,5,1,"0,7083",,5,0,"0,5222",,5,10,"0,2833",0,5,1,"0,0633",,5,0,"0,1778","0,0000",5,0,"0,1405",,5,0,"0,1479",0,5,0,"0,1352",0,5,-10,"0,1600",0
9349,"-488,09",15,2,0,"4,61",1,0,"0,7333",44,"0,1866","0,0001",,1,0,"0,7417",,1,0,"0,5500",,1,0,"0,2625",0,1,1,"0,0767",,1,0,"0,1917","0,0000",1,0,"0,1524",,1,1,"0,1583",0,1,-10,"0,1444",0,1,0,"0,1850",0
9350,"-488,09",-10,0,0,"1,49",0,1,"0,7500",45,"0,1866","0,0000",,0,1,"0,7500",,0,0,"0,5556",,0,0,"0,2667",0,0,0,"0,0767",,0,0,"0,1944","0,0000",0,10,"0,1548",,0,0,"0,1583",0,0,0,"0,1648",0,0,0,"0,1867",0
9351,"-488,09",15,2,0,"7,18",1,0,"0,7333",44,"0,1867","0,0001",,1,0,"0,7417",,1,0,"0,5556",,1,0,"0,2667",0,1,0,"0,0767",,1,0,"0,1944","0,0000",1,0,"0,1310",,1,0,"0,1583",0,1,0,"0,1648",0,1,0,"0,1867",0
9352,"-488,09",15,2,0,"113,71",10,0,"0,7500",45,"0,1877","0,0010",,10,1,"0,7500",,10,5,"0,5611",,10,1,"0,2708",0,10,-10,"0,0800",,10,1,"0,1972","0,0000",10,-10,"0,1333",,10,0,"0,1604",0,10,0,"0,1667",0,10,0,"0,1883",0
9353,"-488,09",-10,0,0,"1,11",0,0,"0,9167",55,"0,1877","0,0000",,0,1,"0,8250",,0,0,"0,5889",,0,0,"0,3083",0,0,0,"0,1467",,0,1,"0,2222","0,0000",0,1,"0,1810",,0,0,"0,1813",0,0,5,"0,1852",0,0,1,"0,2050",0
9354,"-488,09",-10,0,0,"1,08",0,0,"0,9167",55,"0,1877","0,0000",,0,0,"0,8167",,0,1,"0,5889",,0,0,"0,3083",0,0,5,"0,1467",,0,0,"0,2194","0,0000",0,0,"0,1786",,0,-10,"0,1813",0,0,0,"0,1759",0,0,0,"0,2033",0
9355,"-488,09",-10,0,0,"1,8",0,0,"0,9167",55,"0,1877","0,0000",,0,0,"0,8167",,0,5,"0,5833",,0,1,"0,3083",0,0,0,"0,1300",,0,0,"0,2194","0,0000",0,0,"0,1786",,0,5,"0,2021",0,0,0,"0,1759",0,0,0,"0,2033",0
9356,"-488,09",15,2,0,"3,15",1,0,"0,9167",55,"0,1878","0,0001",,1,0,"0,8167",,1,0,"0,5556",,1,0,"0,3042",0,1,0,"0,1300",,1,0,"0,2194","0,0000",1,0,"0,1786",,1,0,"0,1917",0,1,-10,"0,1759",0,1,1,"0,2033",0
9357,"-488,09",15,2,0,"33,36",5,0,"0,9333",56,"0,1883","0,0005",,5,0,"0,8250",,5,1,"0,5611",,5,-10,"0,3083",0,5,0,"0,1333",,5,1,"0,2222","0,0000",5,1,"0,1810",,5,1,"0,1938",0,5,0,"0,1963",0,5,0,"0,2033",0
9358,"-488,09",-10,0,0,"1,18",0,5,"1,0167",61,"0,1883","0,0000",,0,1,"0,8667",,0,0,"0,5833",,0,0,"0,3708",0,0,0,"0,1500",,0,1,"0,2333","0,0000",0,0,"0,1905",,0,0,"0,2021",0,0,0,"0,2056",0,0,0,"0,2117",0
9359,"-488,09",0,1,0,"2,33",0,1,"0,9333",56,"0,1882","0,0000",,0,5,"0,8583",,0,0,"0,5833",,0,0,"0,3708",0,0,0,"0,1500",,0,0,"0,2306","0,0000",0,0,"0,1905",,0,0,"0,2021",0,0,0,"0,2056",0,0,0,"0,2117",0
9360,"-488,09",15,2,0,"6,45",1,0,"0,9167",55,"0,1883","0,0001",,1,5,"0,8167",,1,0,"0,5833",,1,1,"0,3708",0,1,-10,"0,1500",,1,0,"0,2306","0,0000",1,1,"0,1905",,1,1,"0,2021",0,1,0,"0,2056",0,1,0,"0,2117",0
9361,"-488,09",15,2,0,"4,08",1,0,"0,9333",56,"0,1884","0,0001",,1,0,"0,7833",,1,0,"0,5889",,1,1,"0,3708",0,1,1,"0,1867",,1,1,"0,2333","0,0000",1,0,"0,1905",,1,-10,"0,2021",0,1,-10,"0,2074",0,1,1,"0,2133",0
9362,"-488,09",-10,0,0,"1,83",0,1,"0,9500",57,"0,1884","0,0000",,0,0,"0,7917",,0,-10,"0,5944",,0,0,"0,3708",0,0,-10,"0,1867",,0,1,"0,2333","0,0000",0,0,"0,1929",,0,0,"0,2250",0,0,-10,"0,2278",0,0,1,"0,2133",0
9363,"-488,09",-10,0,0,"1,36",0,0,"0,9333",56,"0,1884","0,0000",,0,0,"0,7917",,0,1,"0,6500",,0,0,"0,3708",0,0,0,"0,2200",,0,0,"0,2306","0,0000",0,0,"0,1929",,0,0,"0,2250",0,0,1,"0,2463",0,0,0,"0,2117",0
9364,"-488,09",15,2,0,"10,09",1,1,"0,9333",56,"0,1885","0,0001",,1,1,"0,7917",,1,-10,"0,6444",,1,1,"0,3708",0,1,0,"0,2200",,1,0,"0,2306","0,0000",1,1,"0,1929",,1,10,"0,2250",0,1,5,"0,2444",0,1,5,"0,2117",0
9365,"-488,09",-10,0,0,"1,01",-10,0,"0,9333",56,"0,1874","-0,0011",,-10,0,"0,7917",,-10,1,"0,7056",,-10,0,"0,3708",0,-10,0,"0,2233",,-10,0,"0,2333","0,0000",-10,0,"0,1929",,-10,0,"0,2063",0,-10,0,"0,2370",0,-10,1,"0,2050",0
9366,"-488,09",15,2,0,"3,31",1,10,"0,7667",46,"0,1875","0,0001",,1,1,"0,7083",,1,5,"0,6444",,1,0,"0,3292",0,1,0,"0,1900",,1,0,"0,2056","0,0000",1,1,"0,1690",,1,0,"0,1854",0,1,1,"0,2185",0,1,0,"0,1867",0
9367,"-488,09",-10,0,0,"1,67",0,0,"0,6167",37,"0,1874","0,0000",,0,0,"0,7083",,0,0,"0,6222",,0,0,"0,3333",0,0,0,"0,1933",,0,1,"0,2083","0,0000",0,1,"0,1690",,0,-10,"0,1875",0,0,0,"0,2185",0,0,0,"0,1883",0
9368,"-488,09",-10,0,0,"1,27",0,0,"0,6167",37,"0,1874","0,0000",,0,0,"0,7083",,0,1,"0,6222",,0,1,"0,3333",0,0,0,"0,1933",,0,1,"0,2056","0,0000",0,1,"0,1667",,0,0,"0,2083",0,0,-10,"0,2185",0,0,1,"0,1883",0
9369,"-488,09",15,2,0,"16,87",5,0,"0,6167",37,"0,1879","0,0005",,5,1,"0,7083",,5,1,"0,6167",,5,1,"0,3292",0,5,1,"0,1933",,5,0,"0,2028","0,0000",5,0,"0,1643",,5,5,"0,2083",0,5,0,"0,2370",0,5,0,"0,1867",0
9370,"-488,09",-10,0,0,"1,51",0,5,"0,7000",42,"0,1879","0,0000",,0,0,"0,7417",,0,0,"0,6389",,0,0,"0,3458",0,0,0,"0,2067",,0,1,"0,2167","0,0000",0,0,"0,1762",,0,0,"0,2083",0,0,0,"0,2463",0,0,0,"0,1950",0
9371,"-488,09",-10,0,0,"1,25",0,1,"0,6167",37,"0,1879","0,0000",,0,0,"0,7417",,0,0,"0,6389",,0,-10,"0,3458",0,0,1,"0,2067",,0,0,"0,2139","0,0000",0,1,"0,1762",,0,5,"0,2083",0,0,0,"0,2463",0,0,0,"0,1950",0
9372,"-488,09",15,2,0,"5,79",1,0,"0,6000",36,"0,1880","0,0001",,1,0,"0,7417",,1,-10,"0,6389",,1,0,"0,3875",0,1,0,"0,2033",,1,0,"0,2139","0,0000",1,0,"0,1738",,1,0,"0,1979",0,1,0,"0,2463",0,1,0,"0,1950",0
9373,"-488,09",-10,0,0,"1,11",0,0,"0,6167",37,"0,1880","0,0000",,0,0,"0,7500",,0,0,"0,7000",,0,0,"0,3917",0,0,1,"0,2067",,0,0,"0,2167","0,0000",0,0,"0,1762",,0,1,"0,2000",0,0,0,"0,2481",0,0,5,"0,1967",0
9374,"-488,09",15,2,0,"3,17",1,1,"0,6167",37,"0,1881","0,0001",,1,0,"0,7500",,1,1,"0,7000",,1,0,"0,3917",0,1,0,"0,2033",,1,1,"0,2167","0,0000",1,1,"0,1762",,1,0,"0,1979",0,1,0,"0,2481",0,1,1,"0,1883",0
9375,"-488,09",15,2,0,"5,27",1,0,"0,6167",37,"0,1881","0,0001",,1,1,"0,7583",,1,0,"0,7000",,1,1,"0,3958",0,1,1,"0,2067",,1,10,"0,2167","0,0000",1,0,"0,1762",,1,1,"0,2000",0,1,1,"0,2500",0,1,0,"0,1883",0
9376,"-488,09",15,2,0,"5,04",1,1,"0,6333",38,"0,1882","0,0001",,1,0,"0,7583",,1,0,"0,7056",,1,-10,"0,3958",0,1,0,"0,2067",,1,1,"0,1917","0,0000",1,0,"0,1786",,1,1,"0,2000",0,1,0,"0,2500",0,1,0,"0,1900",0
9377,"-488,09",0,1,0,"2,36",0,1,"0,6333",38,"0,1882","0,0000",,0,0,"0,7667",,0,0,"0,7111",,0,0,"0,4417",0,0,0,"0,2100",,0,1,"0,1917","0,0000",0,0,"0,1810",,0,0,"0,2000",0,0,0,"0,2519",0,0,0,"0,1917",0
9378,"-488,09",15,2,0,"44,8",5,0,"0,6167",37,"0,1887","0,0005",,5,1,"0,7667",,5,0,"0,7111",,5,0,"0,4417",0,5,0,"0,2100",,5,0,"0,1889","0,0000",5,0,"0,1810",,5,0,"0,2000",0,5,0,"0,2519",0,5,0,"0,1917",0
9379,"-488,09",15,2,0,"5,79",1,0,"0,7000",42,"0,1888","0,0001",,1,0,"0,8000",,1,0,"0,7389",,1,1,"0,4625",0,1,0,"0,2267",,1,5,"0,2028","0,0000",1,0,"0,1929",,1,0,"0,2104",0,1,0,"0,2611",0,1,0,"0,2000",0
9380,"-488,09",-10,0,0,"1,53",0,0,"0,7167",43,"0,1888","0,0000",,0,1,"0,8083",,0,0,"0,7444",,0,-10,"0,4625",0,0,0,"0,2300",,0,0,"0,1917","0,0000",0,0,"0,1952",,0,0,"0,2125",0,0,0,"0,2630",0,0,1,"0,2017",0
9381,"-488,09",-10,0,0,"1,23",0,-10,"0,7167",43,"0,1888","0,0000",,0,0,"0,8000",,0,0,"0,7444",,0,0,"0,5042",0,0,0,"0,2300",,0,1,"0,1917","0,0000",0,0,"0,1952",,0,1,"0,2125",0,0,5,"0,2630",0,0,0,"0,2000",0
9382,"-488,09",0,1,0,"2,14",0,1,"0,8833",53,"0,1887","0,0000",,0,1,"0,8000",,0,0,"0,7444",,0,0,"0,5042",0,0,0,"0,2300",,0,0,"0,1889","0,0000",0,-10,"0,1952",,0,0,"0,2104",0,0,-10,"0,2537",0,0,0,"0,2000",0
9383,"-488,09",15,2,0,"3,42",1,0,"0,8667",52,"0,1888","0,0001",,1,0,"0,7917",,1,1,"0,7444",,1,0,"0,5042",0,1,5,"0,2300",,1,1,"0,1889","0,0000",1,0,"0,2190",,1,1,"0,2104",0,1,10,"0,2722",0,1,0,"0,2000",0
9384,"-488,09",0,1,0,"2,09",0,0,"0,8833",53,"0,1888","0,0000",,0,0,"0,8000",,0,1,"0,7444",,0,0,"0,5083",0,0,0,"0,2167",,0,0,"0,1889","0,0000",0,0,"0,2214",,0,0,"0,2104",0,0,0,"0,2556",0,0,0,"0,2017",0
9385,"-488,09",-10,0,0,"1,2",0,0,"0,8833",53,"0,1888","0,0000",,0,1,"0,8000",,0,0,"0,7389",,0,0,"0,5083",0,0,0,"0,2167",,0,1,"0,1889","0,0000",0,0,"0,2214",,0,0,"0,2104",0,0,0,"0,2556",0,0,1,"0,2017",0
9386,"-488,09",15,2,0,"3,49",1,0,"0,8833",53,"0,1889","0,0001",,1,0,"0,7917",,1,10,"0,7389",,1,1,"0,5083",0,1,1,"0,2167",,1,0,"0,1861","0,0000",1,0,"0,2214",,1,0,"0,2104",0,1,1,"0,2556",0,1,0,"0,2000",0
9387,"-488,09",0,1,0,"2,23",0,0,"0,9000",54,"0,1889","0,0000",,0,1,"0,8000",,0,0,"0,6889",,0,0,"0,5083",0,0,0,"0,2167",,0,0,"0,1889","0,0000",0,0,"0,2238",,0,1,"0,2125",0,0,1,"0,2556",0,0,0,"0,2017",0
9388,"-488,09",-10,0,0,"1,09",0,0,"0,9000",54,"0,1888","0,0000",,0,0,"0,7917",,0,0,"0,6889",,0,1,"0,5083",0,0,-10,"0,2167",,0,1,"0,1889","0,0000",0,0,"0,2238",,0,0,"0,2104",0,0,0,"0,2537",0,0,0,"0,2017",0
9389,"-488,09",-10,0,0,"1,48",0,0,"0,9000",54,"0,1888","0,0000",,0,1,"0,7917",,0,0,"0,6889",,0,0,"0,5042",0,0,-10,"0,2500",,0,0,"0,1861","0,0000",0,0,"0,2238",,0,0,"0,2104",0,0,10,"0,2537",0,0,5,"0,2017",0
9390,"-488,09",-10,0,0,"1,34",0,1,"0,9000",54,"0,1888","0,0000",,0,0,"0,7833",,0,1,"0,6889",,0,0,"0,5042",0,0,0,"0,2833",,0,0,"0,1861","0,0000",0,0,"0,2238",,0,5,"0,2104",0,0,0,"0,2352",0,0,0,"0,1933",0
9391,"-488,09",-10,0,0,"1,34",0,1,"0,8833",53,"0,1888","0,0000",,0,0,"0,7833",,0,0,"0,6833",,0,0,"0,5042",0,0,1,"0,2833",,0,0,"0,1861","0,0000",0,1,"0,2238",,0,1,"0,2000",0,0,0,"0,2352",0,0,1,"0,1933",0
9392,"-488,09",-10,0,0,"1,11",0,0,"0,8667",52,"0,1888","0,0000",,0,5,"0,7833",,0,0,"0,6833",,0,-10,"0,5042",0,0,-10,"0,2800",,0,1,"0,1861","0,0000",0,0,"0,2214",,0,1,"0,1979",0,0,10,"0,2352",0,0,0,"0,1917",0
9393,"-488,09",-10,0,0,"1,82",0,0,"0,8667",52,"0,1887","0,0000",,0,10,"0,7417",,0,1,"0,6833",,0,0,"0,5458",0,0,0,"0,3133",,0,0,"0,1833","0,0000",0,0,"0,2214",,0,0,"0,1958",0,0,1,"0,2167",0,0,0,"0,1917",0
9394,"-488,09",-10,0,0,"1,7",0,0,"0,8667",52,"0,1887","0,0000",,0,0,"0,6583",,0,1,"0,6778",,0,0,"0,5458",0,0,0,"0,3133",,0,0,"0,1833","0,0000",0,0,"0,2214",,0,0,"0,1958",0,0,1,"0,2148",0,0,1,"0,1917",0
9395,"-488,09",-10,0,0,"1,49",0,5,"0,8667",52,"0,1887","0,0000",,0,1,"0,6583",,0,0,"0,6722",,0,0,"0,5458",0,0,0,"0,3133",,0,5,"0,1833","0,0000",0,1,"0,2214",,0,0,"0,1958",0,0,5,"0,2130",0,0,0,"0,1900",0
9396,"-488,09",-10,0,0,"1,03",0,0,"0,7833",47,"0,1887","0,0000",,0,0,"0,6500",,0,0,"0,6722",,0,0,"0,5458",0,0,1,"0,3133",,0,5,"0,1694","0,0000",0,1,"0,2190",,0,0,"0,1958",0,0,1,"0,2037",0,0,0,"0,1900",0
9397,"-488,09",-10,0,0,"1,2",0,1,"0,7833",47,"0,1887","0,0000",,0,0,"0,6500",,0,0,"0,6722",,0,0,"0,5458",0,0,0,"0,3100",,0,1,"0,1556","0,0000",0,0,"0,2167",,0,0,"0,1958",0,0,1,"0,2019",0,0,0,"0,1900",0
9398,"-488,09",-10,0,0,"1,35",0,5,"0,7667",46,"0,1886","0,0000",,0,0,"0,6500",,0,0,"0,6722",,0,5,"0,5458",0,0,0,"0,3100",,0,0,"0,1528","0,0000",0,0,"0,2167",,0,0,"0,1958",0,0,1,"0,2000",0,0,1,"0,1900",0
9399,"-488,09",0,1,0,"2,28",0,0,"0,6833",41,"0,1886","0,0000",,0,0,"0,6500",,0,0,"0,6722",,0,-10,"0,5250",0,0,0,"0,3100",,0,0,"0,1528","0,0000",0,-10,"0,2167",,0,1,"0,1958",0,0,0,"0,1981",0,0,0,"0,1883",0
9400,"-488,09",-10,0,0,"1,15",0,1,"0,6833",41,"0,1886","0,0000",,0,0,"0,6500",,0,0,"0,6722",,0,0,"0,5667",0,0,-10,"0,3100",,0,0,"0,1528","0,0000",0,0,"0,2405",,0,0,"0,1938",0,0,0,"0,1981",0,0,0,"0,1883",0
9401,"-488,09",15,2,0,"15,2",5,5,"0,6667",40,"0,1891","0,0005",,5,0,"0,6500",,5,1,"0,6722",,5,1,"0,5667",0,5,0,"0,3433",,5,0,"0,1528","0,0000",5,1,"0,2405",,5,0,"0,1938",0,5,0,"0,1981",0,5,0,"0,1883",0
9402,"-488,09",15,2,0,"12,68",1,1,"0,6667",40,"0,1892","0,0001",,1,1,"0,6917",,1,0,"0,6944",,1,1,"0,5833",0,1,0,"0,3600",,1,0,"0,1667","0,0000",1,0,"0,2500",,1,0,"0,2042",0,1,1,"0,2074",0,1,1,"0,1967",0
9403,"-488,09",-10,0,0,"1,11",0,0,"0,6667",40,"0,1892","0,0000",,0,1,"0,6917",,0,0,"0,7000",,0,0,"0,5833",0,0,0,"0,3633",,0,0,"0,1694","0,0000",0,0,"0,2524",,0,0,"0,2063",0,0,0,"0,2074",0,0,0,"0,1967",0
9404,"-488,09",0,1,0,"2,85",0,0,"0,6667",40,"0,1892","0,0000",,0,1,"0,6833",,0,0,"0,7000",,0,0,"0,5833",0,0,0,"0,3633",,0,1,"0,1694","0,0000",0,0,"0,2524",,0,0,"0,2063",0,0,0,"0,2074",0,0,0,"0,1967",0
9405,"-488,09",0,1,0,"2,47",0,0,"0,6667",40,"0,1891","0,0000",,0,1,"0,6750",,0,1,"0,7000",,0,5,"0,5833",0,0,0,"0,3633",,0,0,"0,1667","0,0000",0,1,"0,2524",,0,0,"0,2063",0,0,0,"0,2074",0,0,5,"0,1967",0
9406,"-488,09",-10,0,0,"1,8",0,0,"0,6667",40,"0,1891","0,0000",,0,0,"0,6667",,0,0,"0,6944",,0,0,"0,5625",0,0,0,"0,3633",,0,1,"0,1667","0,0000",0,1,"0,2500",,0,0,"0,2063",0,0,1,"0,2074",0,0,0,"0,1883",0
9407,"-488,09",-10,0,0,"1,8",0,0,"0,6667",40,"0,1891","0,0000",,0,0,"0,6667",,0,0,"0,6944",,0,1,"0,5625",0,0,1,"0,3633",,0,0,"0,1639","0,0000",0,0,"0,2476",,0,0,"0,2063",0,0,0,"0,2056",0,0,0,"0,1883",0
9408,"-488,09",-10,0,0,"1,06",0,5,"0,6667",40,"0,1891","0,0000",,0,1,"0,6667",,0,1,"0,6944",,0,0,"0,5583",0,0,10,"0,3600",,0,1,"0,1639","0,0000",0,0,"0,2476",,0,0,"0,2063",0,0,0,"0,2056",0,0,0,"0,1883",0
9409,"-488,09",-10,0,0,"1,3",0,1,"0,5833",35,"0,1891","0,0000",,0,0,"0,6583",,0,0,"0,6889",,0,0,"0,5583",0,0,0,"0,3267",,0,1,"0,1611","0,0000",0,0,"0,2476",,0,0,"0,2063",0,0,1,"0,2056",0,0,-10,"0,1883",0
9410,"-488,09",-10,0,0,"1,24",0,0,"0,5667",34,"0,1890","0,0000",,0,1,"0,6583",,0,1,"0,6889",,0,0,"0,5583",0,0,0,"0,3267",,0,0,"0,1583","0,0000",0,0,"0,2476",,0,10,"0,2063",0,0,0,"0,2037",0,0,0,"0,2050",0
9411,"-488,09",-10,0,0,"1,55",0,1,"0,5667",34,"0,1890","0,0000",,0,0,"0,6500",,0,0,"0,6833",,0,0,"0,5583",0,0,0,"0,3267",,0,0,"0,1583","0,0000",0,0,"0,2476",,0,0,"0,1854",0,0,0,"0,2037",0,0,0,"0,2050",0
9412,"-488,09",0,1,0,"2,7",0,10,"0,5500",33,"0,1890","0,0000",,0,0,"0,6500",,0,1,"0,6833",,0,5,"0,5583",0,0,1,"0,3267",,0,-10,"0,1583","0,0000",0,1,"0,2476",,0,-10,"0,1854",0,0,0,"0,2037",0,0,0,"0,2050",0
9413,"-488,09",-10,0,0,"1,06",0,0,"0,3833",23,"0,1890","0,0000",,0,0,"0,6500",,0,1,"0,6778",,0,0,"0,5375",0,0,0,"0,3233",,0,0,"0,1861","0,0000",0,1,"0,2452",,0,1,"0,2063",0,0,0,"0,2037",0,0,5,"0,2050",0
9414,"-488,09",15,2,0,"5,11",1,0,"0,3833",23,"0,1891","0,0001",,1,0,"0,6500",,1,0,"0,6722",,1,1,"0,5375",0,1,0,"0,3233",,1,5,"0,1861","0,0000",1,0,"0,2429",,1,0,"0,2042",0,1,-10,"0,2037",0,1,0,"0,1967",0
9415,"-488,09",-10,0,0,"1,13",0,0,"0,4000",24,"0,1890","0,0000",,0,0,"0,6583",,0,0,"0,6778",,0,5,"0,5375",0,0,1,"0,3267",,0,0,"0,1750","0,0000",0,0,"0,2452",,0,0,"0,2063",0,0,5,"0,2241",0,0,0,"0,1983",0
9416,"-488,09",0,1,0,"2,45",0,1,"0,4000",24,"0,1890","0,0000",,0,0,"0,6583",,0,0,"0,6778",,0,0,"0,5167",0,0,0,"0,3233",,0,0,"0,1750","0,0000",0,0,"0,2452",,0,0,"0,2063",0,0,0,"0,2148",0,0,-10,"0,1983",0
9417,"-488,09",-10,0,0,"1,53",0,5,"0,3833",23,"0,1890","0,0000",,0,0,"0,6583",,0,0,"0,6778",,0,1,"0,5167",0,0,-10,"0,3233",,0,0,"0,1750","0,0000",0,1,"0,2452",,0,1,"0,2063",0,0,1,"0,2148",0,0,0,"0,2150",0
9418,"-488,09",0,1,0,"2,57",0,0,"0,3000",18,"0,1890","0,0000",,0,5,"0,6583",,0,1,"0,6778",,0,0,"0,5125",0,0,0,"0,3567",,0,0,"0,1750","0,0000",0,1,"0,2429",,0,0,"0,2042",0,0,0,"0,2130",0,0,0,"0,2150",0
9419,"-488,09",-10,0,0,"1,77",0,0,"0,3000",18,"0,1890","0,0000",,0,1,"0,6167",,0,5,"0,6722",,0,0,"0,5125",0,0,0,"0,3567",,0,0,"0,1750","0,0000",0,0,"0,2405",,0,0,"0,2042",0,0,0,"0,2130",0,0,0,"0,2150",0
9420,"-488,09",15,2,0,"4,13",1,1,"0,3000",18,"0,1890","0,0001",,1,0,"0,6083",,1,5,"0,6444",,1,0,"0,5125",0,1,1,"0,3567",,1,-10,"0,1750","0,0000",1,0,"0,2405",,1,1,"0,2042",0,1,1,"0,2130",0,1,0,"0,2150",0
