"119,69","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
2268,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,"0,5000",30,,"0,4689",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2269,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4687",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2270,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4690",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2271,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4688",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2272,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4690",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2273,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4688",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2274,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4690",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2275,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4688",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2276,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4690",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2277,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4688",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2278,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4691",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2279,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4689",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2280,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,"0,5000",30,,"0,4691",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2281,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4689",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2282,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,"0,5000",30,,"0,4691",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2283,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4689",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2284,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,"0,5000",30,,"0,4691",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,0,0,1,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2285,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4689",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2286,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4692",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2287,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,,"0,5000",30,,"0,4690",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,0,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2288,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4692",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2289,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4690",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2290,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4692",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2291,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4690",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2292,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4693",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2293,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4690",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2294,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4693",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2295,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4691",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2296,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4693",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2297,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4691",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2298,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4693",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2299,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4691",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2300,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4694",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2301,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4692",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2302,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4694",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2303,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4692",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2304,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4694",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2305,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4692",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2306,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4694",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2307,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4692",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2308,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4695",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2309,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4693",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2310,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4695",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
2311,"119,69",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,"0,5000",30,,"0,4693",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,,0,0,0,,#NUM!,#NUM!,#NUM!,#NUM!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0,0
2312,"119,69","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,"0,5000",30,,"0,4695",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,0,0,0,,1,1,1,1,0,0,,1,1,1,,#NUM!,#NUM!,#NUM!,#NUM!,,#NUM!,#NUM!,#NUM!,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,21,0,1,0,0,#NUM!,20,0,1,0,0,#NUM!,21
