t,Entrada,,,Converte_4,Media_Atual_4,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
1943,"4,05",0,"0,8166666667",0,"0,6333333333",0,"0,4364384972",0,"0,3463715903",0,"0,2568193515",0,"0,1652084406",0,"0,1008749357",0,"0,04580545548",0,"0,01955738549",0,"0,45","0,5008190014","0,9208596369","0,0008076736779"
1944,"2,02",1,"0,8166666667",1,"0,6333333333",1,"0,4367283951",1,"0,3467078189",1,"0,2572016461",0,"0,1651234568",0,"0,1008230453",0,"0,045781893",0,"0,0195473251",1,"0,45","0,5024529992","0,9257662437","0,004906606772"
1945,"7,99",1,"0,8166666667",1,"0,6333333333",0,"0,436503856",0,"0,346529563",0,"0,2570694087",0,"0,1650385604",0,"0,1007712082",0,"0,04575835476",0,"0,01953727506",1,"0,45","0,5024529992","0,931962721","0,006196477337"
1946,"6,12",1,"0,8166666667",1,"0,6333333333",1,"0,4367934224",1,"0,3468653649",1,"0,2574511819",1,"0,1654676259",0,"0,1007194245",0,"0,0457348407",0,"0,01952723535",1,"0,45","0,5024529992","0,9375156576","0,005552936601"
1947,"3,28",1,"0,8166666667",1,"0,6333333333",1,"0,4370826913",1,"0,3472008218",1,"0,2578325629",1,"0,1658962506",0,"0,1006676939",0,"0,0457113508",0,"0,01951720596",1,"0,45","0,5024529992","0,9425322412","0,005016583595"
1948,"1,37",1,"0,8166666667",1,"0,6333333333",1,"0,4373716632",1,"0,3475359343",0,"0,2577002053",0,"0,1658110883",0,"0,1006160164",0,"0,04568788501",0,"0,01950718686",1,"0,45","0,5024529992","0,9470982355","0,004565994334"
1949,"93,71",1,"0,8166666667",0,"0,65",0,"0,437147255",0,"0,3473576193",0,"0,2575679836",0,"0,1657260133",0,"0,100564392",0,"0,0456644433",0,"0,01949717804",0,"0,4666666667","0,5024529992","0,9470195003","-0,0000787351991"
1950,"1,62",1,"0,8166666667",1,"0,6333333333",1,"0,4374358974",1,"0,3476923077",1,"0,2579487179",1,"0,1661538462",1,"0,101025641",1,"0,04615384615",1,"0,02",1,"0,45","0,5024529992","0,9510508895","0,00403138917"
1951,"37,66",1,"0,8166666667",1,"0,65",0,"0,4372116863",0,"0,3475140953",0,"0,2578165044",0,"0,1660686827",0,"0,1009738596",0,"0,04613018965",0,"0,01998974885",0,"0,4666666667","0,5024529992","0,9513533143","0,0003024247703"
1952,"2,36",1,"0,8333333333",1,"0,6666666667",1,"0,4375",1,"0,3478483607",1,"0,2581967213",1,"0,1664959016",1,"0,1014344262",1,"0,04661885246",0,"0,0199795082",1,"0,4666666667","0,5035393853","0,9532339045","0,001880590237"
1953,"1,02",1,"0,8333333333",1,"0,6666666667",1,"0,4377880184",0,"0,3476702509",0,"0,2580645161",0,"0,1664106503",0,"0,1013824885",0,"0,04659498208",0,"0,01996927803",1,"0,4833333333","0,5040817004","0,953143782","-0,00009012251946"
1954,"2,71",0,"0,8333333333",0,"0,6666666667",0,"0,4375639713",0,"0,3474923234",0,"0,2579324463",0,"0,1663254862",0,"0,1013306039",0,"0,04657113613",0,"0,01995905834",0,"0,5","0,5040817004","0,9485267705","-0,004617011493"
1955,"10,08",1,"0,8166666667",1,"0,65",1,"0,4378516624",1,"0,347826087",0,"0,2578005115",0,"0,1662404092",0,"0,1012787724",0,"0,04654731458",0,"0,0199488491",1,"0,4833333333","0,5040817004","0,948733906","0,0002071355288"
1956,"1,17",1,"0,8166666667",1,"0,6666666667",1,"0,4381390593",1,"0,3481595092",1,"0,2581799591",1,"0,1666666667",1,"0,1017382413",0,"0,04652351738",0,"0,01993865031",1,"0,5","0,5040817004","0,9466658086","-0,002068097393"
1957,"1,31",1,"0,8166666667",0,"0,6666666667",0,"0,4379151763",0,"0,3479816045",0,"0,2580480327",0,"0,1665815023",0,"0,1016862545",0,"0,04649974451",0,"0,01992846193",0,"0,5166666667","0,5040817004","0,9403740299","-0,006291778714"
1958,"7,19",1,"0,8166666667",0,"0,65",0,"0,437691522",0,"0,3478038815",0,"0,2579162411",0,"0,1664964249",0,"0,1016343207",0,"0,04647599591",0,"0,01991828396",0,"0,5","0,5040817004","0,9386444612","-0,001729568767"
1959,"5,52",1,"0,8166666667",1,"0,6333333333",1,"0,4379785605",1,"0,3481368045",1,"0,2582950485",1,"0,1669218989",0,"0,10158244",0,"0,04645227157",0,"0,01990811639",1,"0,4833333333","0,5040817004","0,9408869537","0,002242492575"
1960,"11,76",1,"0,8166666667",1,"0,6333333333",1,"0,4382653061",1,"0,3484693878",1,"0,2586734694",0,"0,1668367347",0,"0,1015306122",0,"0,04642857143",0,"0,01989795918",1,"0,5","0,5040817004","0,9405889395","-0,0002980142593"
1961,"2,1",1,"0,8166666667",1,"0,6333333333",1,"0,4385517593",1,"0,3488016318",1,"0,2590515043",1,"0,1672616012",1,"0,1019887812",0,"0,04640489546",0,"0,01988781234",1,"0,5","0,5040817004","0,9391175277","-0,001471411794"
1962,"1,9",1,"0,8333333333",1,"0,65",0,"0,4383282365",0,"0,3486238532",0,"0,2589194699",0,"0,1671763507",0,"0,1019367992",0,"0,04638124363",0,"0,01987767584",1,"0,5166666667","0,5035393853","0,9341992249","-0,004918302816"
1963,"1,01",1,"0,8333333333",1,"0,65",0,"0,4381049414",0,"0,3484462557",0,"0,25878757",0,"0,167091187",0,"0,1018848701",0,"0,04635761589",0,"0,01986754967",0,"0,5333333333","0,5035393853","0,9250173437","-0,009181881192"
1964,"2,1",0,"0,8333333333",0,"0,6666666667",0,"0,4378818737",0,"0,3482688391",0,"0,2586558045",0,"0,16700611",0,"0,1018329939",0,"0,04633401222",0,"0,01985743381",0,"0,5333333333","0,5035393853","0,9178208022","-0,007196541432"
1965,"1,9",1,"0,8166666667",1,"0,65",0,"0,4376590331",0,"0,3480916031",0,"0,258524173",0,"0,1669211196",0,"0,1017811705",0,"0,04631043257",0,"0,01984732824",1,"0,5166666667","0,5035393853","0,913968958","-0,003851844202"
1966,"1,01",1,"0,8166666667",1,"0,65",0,"0,4374364191",0,"0,3479145473",0,"0,2583926755",0,"0,1668362157",0,"0,1017293998",0,"0,04628687691",0,"0,01983723296",0,"0,5166666667","0,5040817004","0,9132798653","-0,0006890927537"
1967,"1,36",0,"0,8166666667",0,"0,65",0,"0,4372140315",0,"0,3477376716",0,"0,2582613116",0,"0,1667513981",0,"0,1016776817",0,"0,0462633452",0,"0,01982714794",0,"0,5166666667","0,5040817004","0,9126907847","-0,0005890805649"
1968,"1,5",1,"0,8166666667",0,"0,65",0,"0,4369918699",0,"0,3475609756",0,"0,2581300813",0,"0,1666666667",0,"0,1016260163",0,"0,0462398374",0,"0,01981707317",0,"0,5166666667","0,5040817004","0,9145282245","0,001837439783"
1969,"1,31",1,"0,8166666667",1,"0,6333333333",0,"0,436769934",0,"0,3473844591",0,"0,2579989843",0,"0,1665820213",0,"0,1015744033",0,"0,04621635348",0,"0,01980700863",0,"0,5","0,5040817004","0,9131328529","-0,001395371625"
1970,"1,23",1,"0,8166666667",0,"0,6333333333",0,"0,4365482234",0,"0,3472081218",0,"0,2578680203",0,"0,1664974619",0,"0,1015228426",0,"0,0461928934",0,"0,01979695431",0,"0,4833333333","0,5035393853","0,9107698588","-0,00236299407"
1971,1,1,"0,8166666667",0,"0,6333333333",0,"0,4363267377",0,"0,3470319635",0,"0,2577371892",0,"0,1664129883",0,"0,1014713343",0,"0,04616945713",0,"0,0197869102",0,"0,4833333333","0,5035393853","0,9153840955","0,004614236725"
1972,"1,23",0,"0,8166666667",0,"0,6166666667",0,"0,4361054767",0,"0,3468559838",0,"0,2576064909",0,"0,1663286004",0,"0,1014198783",0,"0,04614604462",0,"0,01977687627",0,"0,4666666667","0,5024529992","0,9116623724","-0,003721723098"
1973,"1,19",1,"0,8",0,"0,6",0,"0,4358844399",0,"0,3466801825",0,"0,257475925",0,"0,166244298",0,"0,1013684744",0,"0,04612265585",0,"0,01976685251",0,"0,45","0,5008190014","0,9085523148","-0,003110057592"
1974,"2,07",1,"0,8166666667",0,"0,6",0,"0,4356636272",0,"0,3465045593",0,"0,2573454914",0,"0,1661600811",0,"0,1013171226",0,"0,04609929078",0,"0,01975683891",0,"0,45","0,5008190014","0,9067573767","-0,001794938107"
1975,"1,11",1,"0,8166666667",1,"0,5833333333",0,"0,435443038",0,"0,3463291139",0,"0,2572151899",0,"0,1660759494",0,"0,1012658228",0,"0,04607594937",0,"0,01974683544",1,"0,4333333333","0,5008190014","0,9034085626","-0,003348814166"
1976,"2,33",0,"0,8166666667",0,"0,5833333333",0,"0,4352226721",0,"0,3461538462",0,"0,2570850202",0,"0,1659919028",0,"0,1012145749",0,"0,04605263158",0,"0,01973684211",0,"0,4333333333","0,4986320084","0,9052775388","0,001868976196"
1977,"2,02",1,"0,8",1,"0,5666666667",1,"0,435508346",0,"0,3459787557",0,"0,2569549823",0,"0,1659079413",0,"0,1011633789",0,"0,04602933738",0,"0,01972685888",1,"0,4333333333","0,5008190014","0,9023637233","-0,002913815485"
1978,"8,91",1,"0,8",1,"0,5666666667",0,"0,4352881699",0,"0,3458038423",0,"0,2568250758",0,"0,1658240647",0,"0,1011122346",0,"0,04600606673",0,"0,01971688574",1,"0,4333333333","0,5008190014","0,90131771","-0,001046013289"
1979,"1,91",1,"0,8",1,"0,5833333333",1,"0,435573522",1,"0,3461344113",1,"0,2572006064",1,"0,1662455786",0,"0,101061142",0,"0,04598281961",0,"0,01970692269",1,"0,45","0,5024529992","0,898929394","-0,002388315936"
1980,1,1,"0,8",1,"0,6",0,"0,4353535354",0,"0,345959596",0,"0,2570707071",0,"0,1661616162",0,"0,101010101",0,"0,04595959596",0,"0,0196969697",0,"0,4666666667","0,5024529992","0,8990704533","0,000141059299"
1981,"1,49",0,"0,8166666667",0,"0,6166666667",0,"0,4351337708",0,"0,3457849571",0,"0,2569409389",0,"0,1660777385",0,"0,1009591116",0,"0,04593639576",0,"0,01968702675",0,"0,4666666667","0,5024529992","0,898158894","-0,0009115593798"
1982,"3,44",1,"0,8",1,"0,6166666667",0,"0,4349142281",0,"0,3456104945",0,"0,2568113017",0,"0,1659939455",0,"0,1009081736",0,"0,04591321897",0,"0,01967709384",0,"0,4666666667","0,5024529992","0,8962032236","-0,001955670362"
1983,"1,22",1,"0,8",1,"0,6166666667",1,"0,4351991931",1,"0,3459404942",0,"0,2566817953",0,"0,165910237",0,"0,1008572869",0,"0,04589006556",0,"0,01966717095",1,"0,45","0,5024529992","0,8894632886","-0,006739935019"
1984,"33,8",1,"0,8",0,"0,6333333333",0,"0,4349798387",0,"0,345766129",0,"0,2565524194",0,"0,1658266129",0,"0,1008064516",0,"0,04586693548",0,"0,01965725806",0,"0,4666666667","0,5024529992","0,8869222555","-0,002541033136"
1985,"2,2",1,"0,8166666667",1,"0,6333333333",1,"0,4352644836",1,"0,3460957179",1,"0,2569269521",1,"0,1662468514",1,"0,1012594458",1,"0,04634760705",0,"0,01964735516",1,"0,4666666667","0,5035393853","0,8839006599","-0,003021595517"
1986,"1,56",1,"0,8166666667",1,"0,6333333333",1,"0,4355488419",0,"0,3459214502",0,"0,2567975831",0,"0,166163142",0,"0,1012084592",0,"0,04632426989",0,"0,01963746224",1,"0,4666666667","0,5035393853","0,8766794945","-0,007221165403"
1987,"2,73",1,"0,8166666667",1,"0,6333333333",0,"0,4353296427",0,"0,3457473578",0,"0,2566683442",0,"0,1660795169",0,"0,1011575239",0,"0,04630095622",0,"0,01962757927",0,"0,4833333333","0,5035393853","0,8751750102","-0,001504484345"
1988,"1,37",1,"0,8166666667",1,"0,6333333333",1,"0,4356136821",1,"0,3460764588",0,"0,2565392354",0,"0,1659959759",0,"0,1011066398",0,"0,046277666",0,"0,01961770624",1,"0,4666666667","0,5035393853","0,8627411427","-0,01243386752"
1989,"1,87",1,"0,8333333333",0,"0,65",0,"0,4353946707",0,"0,3459024635",0,"0,2564102564",0,"0,1659125189",0,"0,1010558069",0,"0,0462543992",0,"0,01960784314",0,"0,4833333333","0,5035393853","0,8633045423","0,000563399609"
1990,"2,78",1,"0,8333333333",1,"0,6333333333",0,"0,4351758794",0,"0,3457286432",0,"0,256281407",0,"0,1658291457",0,"0,1010050251",0,"0,04623115578",0,"0,01959798995",0,"0,4666666667","0,5024529992","0,8515938499","-0,01171069239"
1991,"12,56",1,"0,8333333333",1,"0,65",1,"0,4354595681",1,"0,3460572577",0,"0,2561526871",0,"0,1657458564",0,"0,1009542943",0,"0,04620793571",0,"0,01958814666",1,"0,4666666667","0,5035393853","0,8459151004","-0,005678749477"
1992,"2,55",1,"0,85",1,"0,6666666667",1,"0,4357429719",1,"0,3463855422",1,"0,2565261044",1,"0,1661646586",1,"0,1014056225",0,"0,04618473896",0,"0,01957831325",1,"0,4833333333","0,5040817004","0,8440291842","-0,001885916207"
1993,"1,39",1,"0,85",1,"0,6666666667",1,"0,4360260913",0,"0,3462117411",0,"0,2563973909",0,"0,1660812845",0,"0,1013547416",0,"0,04616156548",0,"0,01956848971",1,"0,4833333333","0,5040817004","0,8333424495","-0,01068673466"
1994,"13,95",1,"0,85",0,"0,6833333333",0,"0,4358074223",0,"0,3460381143",0,"0,2562688064",0,"0,165997994",0,"0,1013039117",0,"0,04613841525",0,"0,01955867603",0,"0,5","0,5040817004","0,8299491359","-0,003393313611"
1995,"1,33",1,"0,85",1,"0,6666666667",1,"0,4360902256",1,"0,3463659148",1,"0,256641604",1,"0,1664160401",1,"0,101754386",0,"0,04611528822",0,"0,01954887218",1,"0,5","0,5040817004","0,8336750142","0,003725878255"
1996,"2,34",1,"0,85",0,"0,6666666667",0,"0,4358717435",0,"0,3461923848",0,"0,2565130261",0,"0,1663326653",0,"0,1017034068",0,"0,04609218437",0,"0,01953907816",0,"0,5","0,5040817004","0,8260015496","-0,007673464612"
1997,"1,8",1,"0,85",1,"0,65",1,"0,4361542313",0,"0,3460190285",0,"0,2563845769",0,"0,1662493741",0,"0,1016524787",0,"0,04606910366",0,"0,01952929394",1,"0,4833333333","0,5040817004","0,8101995623","-0,01580198723"
1998,"4,02",1,"0,85",1,"0,65",0,"0,4359359359",0,"0,3458458458",0,"0,2562562563",0,"0,1661661662",0,"0,1016016016",0,"0,04604604605",0,"0,01951951952",0,"0,4833333333","0,5035393853","0,7955456268","-0,01465393558"
1999,"1,73",1,"0,85",1,"0,65",1,"0,4362181091",1,"0,3461730865",1,"0,2566283142",0,"0,1660830415",0,"0,1015507754",0,"0,04602301151",0,"0,01950975488",1,"0,4833333333","0,5040817004","0,7910915263","-0,004454100418"
2000,"9,65",1,"0,85",1,"0,65",0,"0,436",0,"0,346",0,"0,2565",0,"0,166",0,"0,1015",0,"0,046",0,"0,0195",0,"0,5","0,5040817004","0,7916938636","0,0006023372193"
2001,"1,47",1,"0,8666666667",1,"0,6666666667",1,"0,4362818591",1,"0,3463268366",1,"0,2568715642",1,"0,1664167916",0,"0,1014492754",0,"0,04597701149",0,"0,01949025487",1,"0,5","0,5040817004","0,7953560094","0,003662145857"
2002,1,1,"0,8666666667",1,"0,6666666667",0,"0,4360639361",0,"0,3461538462",0,"0,2567432567",0,"0,1663336663",0,"0,1013986014",0,"0,04595404595",0,"0,01948051948",0,"0,5","0,5040817004","0,7873083771","-0,008047632283"
2003,"1,08",0,"0,8833333333",0,"0,6833333333",0,"0,4358462307",0,"0,3459810285",0,"0,2566150774",0,"0,1662506241",0,"0,101347978",0,"0,04593110334",0,"0,01947079381",0,"0,5","0,5040817004","0,786459507","-0,0008488701528"
2004,"3,04",0,"0,8833333333",0,"0,6833333333",0,"0,4356287425",0,"0,3458083832",0,"0,2564870259",0,"0,1661676647",0,"0,1012974052",0,"0,04590818363",0,"0,01946107784",0,"0,5","0,5040817004","0,7854264847","-0,001033022303"
2005,"6,85",1,"0,8666666667",1,"0,6666666667",1,"0,4359102244",1,"0,3461346633",0,"0,2563591022",0,"0,166084788",0,"0,1012468828",0,"0,04588528678",0,"0,01945137157",1,"0,4833333333","0,5040817004","0,7822195454","-0,003206939288"
2006,"3,5",1,"0,8666666667",1,"0,6666666667",1,"0,4361914257",1,"0,3464606181",1,"0,2567298106",1,"0,1665004985",0,"0,1011964108",0,"0,04586241276",0,"0,01944167498",1,"0,4833333333","0,5040817004","0,7788608583","-0,003358687132"
2007,"7,68",1,"0,8666666667",1,"0,6666666667",1,"0,4364723468",1,"0,3467862481",0,"0,2566018934",0,"0,1664175386",0,"0,101145989",0,"0,04583956153",0,"0,01943198804",1,"0,4833333333","0,5040817004","0,7753354321","-0,003525426164"
2008,"33,2",1,"0,8666666667",1,"0,6666666667",1,"0,436752988",1,"0,3471115538",1,"0,2569721116",1,"0,1668326693",0,"0,1010956175",0,"0,04581673307",0,"0,01942231076",1,"0,4833333333","0,5040817004","0,7716273771","-0,003708054955"
2009,"1,61",1,"0,8666666667",1,"0,6666666667",1,"0,4370333499",1,"0,3474365356",1,"0,2573419612",1,"0,1672473868",1,"0,1015430562",1,"0,04629168741",0,"0,01941264311",1,"0,4833333333","0,5040817004","0,7677197303","-0,003907646872"
