,Odd,Odd_Categoria,odd_entrada
111931,14.09,11,4.0
111932,1.62,5,11.0
111933,1.52,5,5.0
111934,1.73,6,5.0
111935,1.11,2,6.0
111936,1.81,6,2.0
111937,1.94,6,6.0
111938,2.37,7,6.0
111939,1.01,1,7.0
111940,2.27,7,1.0
111941,48.53,11,7.0
111942,1.66,5,11.0
111943,11.24,11,5.0
111944,5.73,10,11.0
111945,2.72,8,10.0
111946,1.12,2,8.0
111947,2.84,8,2.0
111948,10.63,11,8.0
111949,1.04,1,11.0
111950,3.45,8,1.0
111951,2.15,7,8.0
111952,1.91,6,7.0
111953,5.26,10,6.0
111954,1.48,5,10.0
111955,2.26,7,5.0
111956,5.66,10,7.0
111957,2.19,7,10.0
111958,2.65,8,7.0
111959,1.05,2,8.0
111960,3.44,8,2.0
111961,4.11,9,8.0
111962,4.61,9,9.0
111963,2.37,7,9.0
111964,2.5,7,7.0
111965,2.72,8,7.0
111966,1.24,3,8.0
111967,4.72,9,3.0
111968,2.71,8,9.0
111969,1.89,6,8.0
111970,1.74,6,6.0
111971,1.56,5,6.0
111972,1.04,1,5.0
111973,10.23,11,1.0
111974,5.46,10,11.0
111975,1.21,3,10.0
111976,2.14,7,3.0
111977,1.66,5,7.0
111978,1.02,1,5.0
111979,1.07,2,1.0
111980,4.1,9,2.0
111981,2.9,8,9.0
111982,1.08,2,8.0
111983,2.6,8,2.0
111984,4.03,9,8.0
111985,1.34,4,9.0
111986,8.95,10,4.0
111987,447.42,11,10.0
111988,3.78,9,11.0
111989,1.2,3,9.0
111990,2.49,7,3.0
111991,5.43,10,7.0
111992,5.65,10,10.0
111993,1.59,5,10.0
111994,1.91,6,5.0
111995,1.32,4,6.0
111996,1.49,5,4.0
111997,5.57,10,5.0
111998,1.34,4,10.0
111999,277.14,11,4.0
112000,38.99,11,11.0
112001,1.6,5,11.0
112002,1.99,6,5.0
112003,2.48,7,6.0
112004,3.18,8,7.0
112005,6.3,10,8.0
112006,18.68,11,10.0
112007,1.09,2,11.0
112008,4.73,9,2.0
112009,6.58,10,9.0
112010,1.7,6,10.0
112011,16.92,11,6.0
112012,2.68,8,11.0
112013,4.32,9,8.0
112014,7.96,10,9.0
112015,1.93,6,10.0
112016,2.15,7,6.0
112017,1.75,6,7.0
112018,3.05,8,6.0
112019,2.26,7,8.0
112020,2.11,7,7.0
112021,5.89,10,7.0
112022,1.7,6,10.0
112023,1.4,4,6.0
112024,1.21,3,4.0
112025,1.97,6,3.0
112026,1.45,5,6.0
112027,3.81,9,5.0
112028,16.02,11,9.0
112029,9.81,10,11.0
112030,5.38,10,10.0
112031,3.74,9,10.0
112032,1.73,6,9.0
112033,3.17,8,6.0
112034,3.77,9,8.0
112035,1.06,2,9.0
112036,1.58,5,2.0
112037,2.57,7,5.0
112038,1.99,6,7.0
112039,1.02,1,6.0
112040,1.42,4,1.0
112041,2.14,7,4.0
112042,16.3,11,7.0
112043,1.32,4,11.0
112044,1.22,3,4.0
112045,9.26,10,3.0
112046,13.68,11,10.0
112047,1.55,5,11.0
112048,1.23,3,5.0
112049,1.49,5,3.0
112050,2.19,7,5.0
112051,2.84,8,7.0
112052,1.63,5,8.0
112053,1.25,3,5.0
112054,1.52,5,3.0
112055,1.18,3,5.0
112056,1.59,5,3.0
112057,2.88,8,5.0
112058,1.0,1,8.0
112059,2.06,6,1.0
112060,1.46,5,6.0
112061,2.33,7,5.0
112062,1.54,5,7.0
112063,19.43,11,5.0
112064,9.99,10,11.0
112065,2.43,7,10.0
112066,1.76,6,7.0
112067,4.67,9,6.0
112068,2.12,7,9.0
112069,2.69,8,7.0
112070,2.36,7,8.0
112071,1.82,6,7.0
112072,1.23,3,6.0
112073,3.57,9,3.0
112074,13.58,11,9.0
112075,1.02,1,11.0
112076,1.26,3,1.0
112077,1.14,2,3.0
112078,1.04,1,2.0
112079,2.62,8,1.0
112080,1.58,5,8.0
112081,1.42,4,5.0
112082,1.79,6,4.0
112083,4.45,9,6.0
112084,1.11,2,9.0
112085,2.42,7,2.0
112086,2.21,7,7.0
112087,2.42,7,7.0
112088,1.48,5,7.0
112089,1.74,6,5.0
112090,10.66,11,6.0
112091,1.77,6,11.0
112092,1.01,1,6.0
112093,9.92,10,1.0
112094,1.01,1,10.0
112095,1.06,2,1.0
112096,11.78,11,2.0
112097,3.12,8,11.0
112098,1.27,3,8.0
112099,1.1,2,3.0
112100,2.51,7,2.0
112101,2.98,8,7.0
112102,1.35,4,8.0
112103,9.48,10,4.0
112104,2.02,6,10.0
112105,3.38,8,6.0
112106,1.22,3,8.0
112107,1.86,6,3.0
112108,6.39,10,6.0
112109,2.68,8,10.0
112110,1.0,1,8.0
112111,1.98,6,1.0
112112,2.15,7,6.0
112113,4.17,9,7.0
112114,5.16,10,9.0
112115,1.0,1,10.0
112116,6.01,10,1.0
112117,1.65,5,10.0
112118,3.3,8,5.0
112119,1.18,3,8.0
112120,1.1,2,3.0
112121,6.9,10,2.0
112122,4.44,9,10.0
112123,30.93,11,9.0
112124,1.01,1,11.0
112125,1.77,6,1.0
112126,1.67,5,6.0
112127,1.14,2,5.0
112128,1.05,2,2.0
112129,10.31,11,2.0
112130,4.52,9,11.0
112131,1.06,2,9.0
112132,9.19,10,2.0
112133,8.82,10,10.0
112134,1.62,5,10.0
112135,2.55,7,5.0
112136,3.7,9,7.0
112137,4.22,9,9.0
112138,3.21,8,9.0
112139,1.35,4,8.0
112140,1.88,6,4.0
112141,5.13,10,6.0
112142,3.58,9,10.0
112143,1.86,6,9.0
112144,8.26,10,6.0
112145,6.87,10,10.0
112146,1.5,5,10.0
112147,1.1,2,5.0
112148,1.15,3,2.0
112149,8.2,10,3.0
112150,9.58,10,10.0
112151,2.71,8,10.0
112152,1.22,3,8.0
112153,3.14,8,3.0
112154,1.26,3,8.0
112155,2.6,8,3.0
112156,1.39,4,8.0
112157,1.09,2,4.0
112158,2.02,6,2.0
112159,1.89,6,6.0
112160,1.18,3,6.0
112161,1.22,3,3.0
112162,1.63,5,3.0
112163,1.79,6,5.0
112164,2.36,7,6.0
112165,1.35,4,7.0
112166,3.13,8,4.0
112167,1.04,1,8.0
112168,7.08,10,1.0
112169,0.0,1,10.0
112170,1.78,6,1.0
112171,6.42,10,6.0
112172,1.0,1,10.0
112173,2.65,8,1.0
112174,1.57,5,8.0
112175,1.09,2,5.0
112176,4.85,9,2.0
112177,1.11,2,9.0
112178,1.12,2,2.0
112179,17.59,11,2.0
112180,1.03,1,11.0
112181,1.02,1,1.0
112182,1.08,2,1.0
112183,1.0,1,2.0
112184,1.57,5,1.0
112185,3.97,9,5.0
112186,5.47,10,9.0
112187,3.89,9,10.0
112188,1.62,5,9.0
112189,2.93,8,5.0
112190,1.47,5,8.0
112191,1.78,6,5.0
112192,1.16,3,6.0
112193,1.74,6,3.0
112194,6.38,10,6.0
112195,2.95,8,10.0
112196,6.5,10,8.0
112197,3.32,8,10.0
112198,1.93,6,8.0
112199,1.64,5,6.0
112200,1.53,5,5.0
112201,1.77,6,5.0
112202,0.0,1,6.0
112203,1.33,4,1.0
112204,1.14,2,4.0
112205,1.79,6,2.0
112206,1.73,6,6.0
112207,1.32,4,6.0
112208,1.63,5,4.0
112209,1.31,4,5.0
112210,1.37,4,4.0
112211,11.93,11,4.0
112212,2.98,8,11.0
112213,1.19,3,8.0
112214,1.31,4,3.0
112215,1.0,1,4.0
112216,1.21,3,1.0
112217,6.0,10,3.0
112218,2.65,8,10.0
112219,1.38,4,8.0
112220,5.44,10,4.0
112221,225.85,11,10.0
112222,1.27,3,11.0
112223,2.04,6,3.0
112224,946.62,11,6.0
112225,2.37,7,11.0
112226,1.05,2,7.0
112227,1.15,3,2.0
112228,2.21,7,3.0
112229,5.1,10,7.0
112230,2.74,8,10.0
112231,3.56,9,8.0
112232,1.95,6,9.0
112233,5.1,10,6.0
112234,13.4,11,10.0
112235,3.68,9,11.0
112236,2.55,7,9.0
112237,1.49,5,7.0
112238,1.58,5,5.0
112239,2.91,8,5.0
112240,35.21,11,8.0
112241,1.42,4,11.0
112242,2.91,8,4.0
112243,1.26,3,8.0
112244,1.59,5,3.0
112245,3.3,8,5.0
112246,1.0,1,8.0
112247,2.2,7,1.0
112248,33.56,11,7.0
112249,2.23,7,11.0
112250,9.74,10,7.0
112251,1.06,2,10.0
112252,1.59,5,2.0
112253,1.98,6,5.0
112254,2.31,7,6.0
112255,7.74,10,7.0
112256,1.92,6,10.0
112257,1.59,5,6.0
112258,1.0,1,5.0
112259,2.61,8,1.0
112260,17.84,11,8.0
112261,1.28,3,11.0
112262,1.03,1,3.0
112263,200.95,11,1.0
112264,2.26,7,11.0
112265,1.51,5,7.0
112266,12.39,11,5.0
112267,1.12,2,11.0
112268,8.74,10,2.0
112269,1.09,2,10.0
112270,6.42,10,2.0
112271,2.79,8,10.0
112272,61.74,11,8.0
112273,1.41,4,11.0
112274,2.19,7,4.0
112275,3.98,9,7.0
112276,1.66,5,9.0
112277,3.57,9,5.0
112278,0.0,1,9.0
112279,1.73,6,1.0
112280,7.7,10,6.0
112281,4.78,9,10.0
112282,1.27,3,9.0
112283,1.09,2,3.0
112284,4.56,9,2.0
112285,2.16,7,9.0
112286,3.6,9,7.0
112287,1.65,5,9.0
112288,1.44,4,5.0
112289,1.71,6,4.0
112290,2.22,7,6.0
112291,7.61,10,7.0
112292,3.41,8,10.0
112293,1.0,1,8.0
112294,3.79,9,1.0
112295,1.73,6,9.0
112296,3.17,8,6.0
112297,1.26,3,8.0
112298,1.55,5,3.0
112299,4.99,9,5.0
112300,1.73,6,9.0
112301,15.36,11,6.0
112302,6.78,10,11.0
112303,8.88,10,10.0
112304,5.44,10,10.0
112305,1.14,2,10.0
112306,1.03,1,2.0
112307,80.47,11,1.0
112308,22.81,11,11.0
112309,1.29,3,11.0
112310,6.05,10,3.0
112311,2.58,7,10.0
112312,1.52,5,7.0
112313,2.0,6,5.0
112314,1.83,6,6.0
112315,1.58,5,6.0
112316,1.4,4,5.0
112317,1.12,2,4.0
112318,1.43,4,2.0
112319,1.69,5,4.0
112320,1.4,4,5.0
112321,1.45,5,4.0
112322,1.28,3,5.0
112323,1.23,3,3.0
112324,1.4,4,3.0
112325,155.65,11,4.0
112326,5.83,10,11.0
112327,106.8,11,10.0
112328,1.34,4,11.0
112329,1.34,4,4.0
112330,4.84,9,4.0
112331,6.58,10,9.0
112332,2.14,7,10.0
112333,2.17,7,7.0
112334,2.55,7,7.0
112335,2.28,7,7.0
112336,1.41,4,7.0
112337,2.29,7,4.0
112338,2.98,8,7.0
112339,1.21,3,8.0
112340,2.77,8,3.0
112341,2.46,7,8.0
112342,1.38,4,7.0
112343,73.01,11,4.0
112344,1.29,3,11.0
112345,1.51,5,3.0
112346,2.41,7,5.0
112347,1.58,5,7.0
112348,1.75,6,5.0
112349,2.29,7,6.0
112350,70.86,11,7.0
112351,1.82,6,11.0
112352,1.07,2,6.0
112353,2.6,8,2.0
112354,15.77,11,8.0
112355,1.96,6,11.0
112356,5.68,10,6.0
112357,1.07,2,10.0
112358,2.03,6,2.0
112359,4.25,9,6.0
112360,80.76,11,9.0
112361,5.71,10,11.0
112362,3.48,8,10.0
112363,7.41,10,8.0
112364,1.56,5,10.0
112365,1.73,6,5.0
112366,4.31,9,6.0
112367,3.19,8,9.0
112368,1.08,2,8.0
112369,2.27,7,2.0
112370,3.51,9,7.0
112371,1.03,1,9.0
112372,1.11,2,1.0
112373,1.12,2,2.0
112374,1.32,4,2.0
112375,1.14,2,4.0
112376,1.45,5,2.0
112377,1.36,4,5.0
112378,3.12,8,4.0
112379,1.96,6,8.0
112380,1.42,4,6.0
112381,1.01,1,4.0
112382,1.06,2,1.0
112383,1.63,5,2.0
112384,1.58,5,5.0
112385,21.22,11,5.0
112386,1.13,2,11.0
112387,1.04,1,2.0
112388,1.58,5,1.0
112389,1.1,2,5.0
112390,3.68,9,2.0
112391,3.63,9,9.0
112392,1.26,3,9.0
112393,1.73,6,3.0
112394,1.07,2,6.0
112395,12.52,11,2.0
112396,1.01,1,11.0
112397,170.34,11,1.0
112398,2.27,7,11.0
112399,1.22,3,7.0
112400,2.48,7,3.0
112401,2.14,7,7.0
112402,1.92,6,7.0
112403,28.05,11,6.0
112404,1.56,5,11.0
112405,5.93,10,5.0
112406,25.64,11,10.0
112407,4.5,9,11.0
112408,4.29,9,9.0
112409,1.38,4,9.0
112410,1.19,3,4.0
112411,6.73,10,3.0
112412,6.16,10,10.0
112413,5.42,10,10.0
112414,3.03,8,10.0
112415,1.12,2,8.0
112416,2.12,7,2.0
112417,7.38,10,7.0
112418,1.86,6,10.0
112419,1.71,6,6.0
112420,6.38,10,6.0
112421,4.77,9,10.0
112422,7.61,10,9.0
112423,1.17,3,10.0
112424,1.03,1,3.0
112425,5.93,10,1.0
112426,1.17,3,10.0
112427,5.57,10,3.0
112428,2.99,8,10.0
112429,1.66,5,8.0
112430,1.34,4,5.0
112431,1.38,4,4.0
112432,5.24,10,4.0
112433,163.93,11,10.0
112434,1.4,4,11.0
112435,17.87,11,4.0
112436,1.34,4,11.0
112437,9.3,10,4.0
112438,1.37,4,10.0
112439,1.29,3,4.0
112440,1.06,2,3.0
112441,1.11,2,2.0
112442,8.48,10,2.0
112443,1.5,5,10.0
112444,1.07,2,5.0
112445,3.01,8,2.0
112446,2.22,7,8.0
112447,3.48,8,7.0
112448,1.47,5,8.0
112449,2.56,7,5.0
112450,0.0,1,7.0
112451,1.62,5,1.0
112452,1.22,3,5.0
112453,1.26,3,3.0
112454,4.88,9,3.0
112455,11.75,11,9.0
112456,2.02,6,11.0
112457,7.69,10,6.0
112458,1.52,5,10.0
112459,1.29,3,5.0
112460,1.01,1,3.0
112461,3.24,8,1.0
112462,1.38,4,8.0
112463,1.58,5,4.0
112464,3.95,9,5.0
112465,2.57,7,9.0
112466,3.3,8,7.0
112467,1.66,5,8.0
112468,4.48,9,5.0
112469,2.76,8,9.0
112470,3.28,8,8.0
112471,1.13,2,8.0
112472,1.77,6,2.0
112473,1.4,4,6.0
112474,2.78,8,4.0
112475,3.56,9,8.0
112476,1.01,1,9.0
112477,21.38,11,1.0
112478,2.47,7,11.0
112479,1.28,3,7.0
112480,3.36,8,3.0
112481,1.64,5,8.0
112482,3.67,9,5.0
112483,2.39,7,9.0
112484,1.28,3,7.0
112485,7.49,10,3.0
112486,1.0,1,10.0
112487,1.16,3,1.0
112488,1.03,1,3.0
112489,3.74,9,1.0
112490,1.01,1,9.0
112491,1.33,4,1.0
112492,1.09,2,4.0
112493,1.29,3,2.0
112494,2.05,6,3.0
112495,3.05,8,6.0
112496,5.27,10,8.0
112497,1.36,4,10.0
112498,1.14,2,4.0
112499,1.44,4,2.0
112500,9.13,10,4.0
112501,2.17,7,10.0
112502,12.29,11,7.0
112503,13.16,11,11.0
112504,3.73,9,11.0
112505,3.55,9,9.0
112506,7.6,10,9.0
112507,1.6,5,10.0
112508,8.16,10,5.0
112509,1.53,5,10.0
112510,40.48,11,5.0
112511,1.73,6,11.0
112512,2.37,7,6.0
112513,2.56,7,7.0
112514,7.51,10,7.0
112515,1.51,5,10.0
112516,6.48,10,5.0
112517,1.72,6,10.0
112518,1.29,3,6.0
112519,1.01,1,3.0
112520,1.04,1,1.0
112521,1.25,3,1.0
112522,1.0,1,3.0
112523,1.51,5,1.0
112524,4.62,9,5.0
112525,2.51,7,9.0
112526,1.13,2,7.0
112527,1.47,5,2.0
112528,1.73,6,5.0
112529,1.43,4,6.0
112530,7.61,10,4.0
112531,3.39,8,10.0
112532,2.03,6,8.0
112533,1.07,2,6.0
112534,1.41,4,2.0
112535,1.95,6,4.0
112536,6.93,10,6.0
112537,1.04,1,10.0
112538,56.47,11,1.0
112539,1.2,3,11.0
112540,2.78,8,3.0
112541,1.51,5,8.0
112542,2.1,7,5.0
112543,8.08,10,7.0
112544,2.6,8,10.0
112545,5.66,10,8.0
112546,1.81,6,10.0
112547,4.0,9,6.0
112548,1.43,4,9.0
112549,1.28,3,4.0
112550,1.28,3,3.0
112551,4.64,9,3.0
112552,1.52,5,9.0
112553,1.85,6,5.0
112554,2.6,8,6.0
112555,1.35,4,8.0
112556,9.16,10,4.0
112557,1.14,2,10.0
112558,3.68,9,2.0
112559,3.76,9,9.0
112560,1.02,1,9.0
112561,1.22,3,1.0
112562,6.2,10,3.0
112563,1.21,3,10.0
112564,2.85,8,3.0
112565,1.09,2,8.0
112566,1.71,6,2.0
112567,1.35,4,6.0
112568,1.62,5,4.0
112569,1.64,5,5.0
112570,4.55,9,5.0
112571,2.39,7,9.0
112572,1.95,6,7.0
112573,2.85,8,6.0
112574,1.0,1,8.0
112575,1.0,1,1.0
112576,1.07,2,1.0
112577,1.17,3,2.0
112578,7.18,10,3.0
112579,5.02,10,10.0
112580,2.61,8,10.0
112581,1.33,4,8.0
112582,1.23,3,4.0
112583,2.87,8,3.0
112584,4.23,9,8.0
112585,3.57,9,9.0
112586,2.82,8,9.0
112587,1.37,4,8.0
112588,8.12,10,4.0
112589,7.19,10,10.0
112590,29.71,11,10.0
112591,1.23,3,11.0
112592,1.6,5,3.0
112593,11.51,11,5.0
112594,1.62,5,11.0
112595,7.32,10,5.0
112596,10.02,11,10.0
112597,1.2,3,11.0
112598,2.87,8,3.0
112599,7.81,10,8.0
112600,1.6,5,10.0
112601,1.02,1,5.0
112602,8.17,10,1.0
112603,1.12,2,10.0
112604,1.97,6,2.0
112605,1.74,6,6.0
112606,1.52,5,6.0
112607,6.63,10,5.0
112608,3.62,9,10.0
112609,1.2,3,9.0
112610,1.82,6,3.0
112611,3.04,8,6.0
112612,2.28,7,8.0
112613,1.14,2,7.0
112614,6.09,10,2.0
112615,29.75,11,10.0
112616,1.06,2,11.0
112617,1.42,4,2.0
112618,2.41,7,4.0
112619,1.59,5,7.0
112620,2.86,8,5.0
112621,2.78,8,8.0
112622,1.39,4,8.0
112623,7.53,10,4.0
112624,1.04,1,10.0
112625,1.16,3,1.0
112626,4.11,9,3.0
112627,1.52,5,9.0
112628,2.24,7,5.0
112629,11.71,11,7.0
112630,5.86,10,11.0
112631,1.11,2,10.0
112632,250.71,11,2.0
112633,1.68,5,11.0
112634,1.1,2,5.0
112635,1.3,4,2.0
112636,2.79,8,4.0
112637,1.75,6,8.0
112638,2.21,7,6.0
112639,1.17,3,7.0
112640,1.69,5,3.0
112641,2.08,6,5.0
112642,1.44,4,6.0
112643,2.1,7,4.0
112644,1.35,4,7.0
112645,7.04,10,4.0
112646,1.28,3,10.0
112647,1.11,2,3.0
112648,1.19,3,2.0
112649,1.39,4,3.0
112650,5.73,10,4.0
112651,1.35,4,10.0
112652,1.53,5,4.0
112653,1.61,5,5.0
112654,9.65,10,5.0
112655,7.12,10,10.0
112656,12.77,11,10.0
112657,1.34,4,11.0
112658,1.12,2,4.0
112659,7.01,10,2.0
112660,1.53,5,10.0
112661,10.46,11,5.0
112662,1.4,4,11.0
112663,1.51,5,4.0
112664,2.3,7,5.0
112665,1.0,1,7.0
112666,5.58,10,1.0
112667,2.15,7,10.0
112668,1.18,3,7.0
112669,2.01,6,3.0
112670,2.79,8,6.0
112671,4.44,9,8.0
112672,1.16,3,9.0
112673,1.46,5,3.0
112674,1.27,3,5.0
112675,1.6,5,3.0
112676,1.16,3,5.0
112677,1.26,3,3.0
112678,3.8,9,3.0
112679,1.76,6,9.0
112680,2.89,8,6.0
112681,1.19,3,8.0
112682,3.25,8,3.0
112683,1.37,4,8.0
112684,1.92,6,4.0
112685,5.49,10,6.0
112686,4.49,9,10.0
112687,4.74,9,9.0
112688,1.36,4,9.0
112689,1.85,6,4.0
112690,16.91,11,6.0
112691,1.92,6,11.0
112692,2.3,7,6.0
112693,1.72,6,7.0
112694,1.42,4,6.0
112695,1.32,4,4.0
112696,2.12,7,4.0
112697,1.06,2,7.0
112698,1.08,2,2.0
112699,4.4,9,2.0
112700,4.51,9,9.0
112701,2.61,8,9.0
112702,3.13,8,8.0
112703,3.41,8,8.0
112704,3.43,8,8.0
112705,1.48,5,8.0
112706,129.01,11,5.0
112707,2.51,7,11.0
112708,4.52,9,7.0
112709,5.94,10,9.0
112710,6.62,10,10.0
112711,2.24,7,10.0
112712,3.3,8,7.0
112713,1.82,6,8.0
112714,1.95,6,6.0
112715,1.32,4,6.0
112716,1.1,2,4.0
112717,2.54,7,2.0
112718,1.95,6,7.0
112719,11.22,11,6.0
112720,45.66,11,11.0
112721,1.03,1,11.0
112722,2.37,7,1.0
112723,2.4,7,7.0
112724,1.18,3,7.0
112725,1.77,6,3.0
112726,1.0,1,6.0
112727,2.71,8,1.0
112728,46.59,11,8.0
112729,1.09,2,11.0
112730,1.02,1,2.0
112731,1.54,5,1.0
112732,1.74,6,5.0
112733,1.4,4,6.0
112734,11.59,11,4.0
112735,3.79,9,11.0
112736,1.12,2,9.0
112737,2.69,8,2.0
112738,1.15,3,8.0
112739,1.16,3,3.0
112740,1.03,1,3.0
112741,1.27,3,1.0
112742,7.08,10,3.0
112743,9.54,10,10.0
112744,1.88,6,10.0
112745,2.34,7,6.0
112746,1.01,1,7.0
112747,14.8,11,1.0
112748,2.51,7,11.0
112749,2.38,7,7.0
112750,1.3,4,7.0
112751,1.83,6,4.0
112752,9.11,10,6.0
112753,1.38,4,10.0
112754,1.97,6,4.0
112755,8.03,10,6.0
112756,9.38,10,10.0
112757,4.96,9,10.0
112758,1.34,4,9.0
112759,8.08,10,4.0
112760,3.29,8,10.0
112761,1.95,6,8.0
112762,1.66,5,6.0
112763,1.07,2,5.0
112764,1.07,2,2.0
112765,1.72,6,2.0
112766,1.13,2,6.0
112767,1.63,5,2.0
112768,1.49,5,5.0
112769,1.23,3,5.0
112770,1.0,1,3.0
112771,1.38,4,1.0
112772,1.39,4,4.0
112773,7.57,10,4.0
112774,2.92,8,10.0
112775,1.39,4,8.0
112776,3.63,9,4.0
112777,1.07,2,9.0
112778,2.32,7,2.0
112779,2.02,6,7.0
112780,14.2,11,6.0
112781,5.53,10,11.0
112782,5.37,10,10.0
112783,1.55,5,10.0
112784,2.03,6,5.0
112785,1.05,2,6.0
112786,2.72,8,2.0
112787,1.9,6,8.0
112788,1.77,6,6.0
112789,1.32,4,6.0
112790,3.16,8,4.0
112791,2.09,6,8.0
112792,2.38,7,6.0
112793,2.21,7,7.0
112794,2.53,7,7.0
112795,1.16,3,7.0
112796,2.5,7,3.0
112797,2.33,7,7.0
112798,2.7,8,7.0
112799,2.44,7,8.0
112800,2.54,7,7.0
112801,1.4,4,7.0
112802,3.83,9,4.0
112803,2.01,6,9.0
112804,1.36,4,6.0
112805,1.57,5,4.0
112806,1.3,4,5.0
112807,1.17,3,4.0
112808,1.32,4,3.0
112809,1.14,2,4.0
112810,1.12,2,2.0
112811,2.55,7,2.0
112812,5.54,10,7.0
112813,1.05,2,10.0
112814,8.74,10,2.0
112815,2.47,7,10.0
112816,1.47,5,7.0
112817,1.87,6,5.0
112818,2.27,7,6.0
112819,2.59,7,7.0
112820,1.25,3,7.0
112821,1.33,4,3.0
112822,2.26,7,4.0
112823,3.82,9,7.0
112824,1.22,3,9.0
112825,3.64,9,3.0
112826,1.21,3,9.0
112827,1.83,6,3.0
112828,1.35,4,6.0
112829,1.06,2,4.0
112830,3.04,8,2.0
112831,2.84,8,8.0
112832,10.64,11,8.0
112833,2.96,8,11.0
112834,1.99,6,8.0
112835,3.86,9,6.0
112836,1.59,5,9.0
112837,5.21,10,5.0
112838,1.63,5,10.0
112839,2.18,7,5.0
112840,3.06,8,7.0
112841,2.06,6,8.0
112842,4.53,9,6.0
112843,3.62,9,9.0
112844,1.46,5,9.0
112845,1.42,4,5.0
112846,78.79,11,4.0
112847,6.01,10,11.0
112848,1.21,3,10.0
112849,4.2,9,3.0
112850,1.11,2,9.0
112851,2.98,8,2.0
112852,1.05,2,8.0
112853,2.32,7,2.0
112854,2.97,8,7.0
112855,183.61,11,8.0
112856,3.2,8,11.0
112857,5.27,10,8.0
112858,1.11,2,10.0
112859,1.03,1,2.0
112860,1.75,6,1.0
112861,0.0,1,6.0
112862,1.78,6,1.0
112863,2.79,8,6.0
112864,2.35,7,8.0
112865,1.02,1,7.0
112866,1.0,1,1.0
112867,2.54,7,1.0
112868,1.38,4,7.0
112869,9.09,10,4.0
112870,1.44,4,10.0
112871,1.83,6,4.0
112872,2.97,8,6.0
112873,88.33,11,8.0
112874,10.85,11,11.0
112875,1.64,5,11.0
112876,56.26,11,5.0
112877,12.13,11,11.0
112878,1.02,1,11.0
112879,1.34,4,1.0
112880,1.3,4,4.0
112881,130.3,11,4.0
112882,2.9,8,11.0
112883,1.16,3,8.0
112884,1.97,6,3.0
112885,1.0,1,6.0
112886,1.24,3,1.0
112887,1.47,5,3.0
112888,1.24,3,5.0
112889,1.09,2,3.0
112890,3.67,9,2.0
112891,2.47,7,9.0
112892,1.02,1,7.0
112893,1.15,3,1.0
112894,1.64,5,3.0
112895,2.13,7,5.0
112896,2.36,7,7.0
112897,4.71,9,7.0
112898,7.96,10,9.0
112899,1.0,1,10.0
112900,5.03,10,1.0
112901,3.04,8,10.0
112902,5.6,10,8.0
112903,1.11,2,10.0
112904,6.77,10,2.0
112905,2.0,6,10.0
112906,10.31,11,6.0
112907,1.85,6,11.0
112908,4.35,9,6.0
112909,1.12,2,9.0
112910,1.53,5,2.0
112911,1.61,5,5.0
112912,1.43,4,5.0
112913,3.76,9,4.0
112914,1.51,5,9.0
112915,1.22,3,5.0
112916,3.77,9,3.0
112917,1.81,6,9.0
112918,1.17,3,6.0
112919,10.08,11,3.0
112920,1.37,4,11.0
112921,1.13,2,4.0
112922,3.47,8,2.0
112923,2.84,8,8.0
112924,2.18,7,8.0
112925,7.29,10,7.0
112926,6.53,10,10.0
112927,4.26,9,10.0
112928,14.28,11,9.0
112929,26.43,11,11.0
112930,0.0,1,11.0
112931,1.08,2,1.0
112932,15.74,11,2.0
112933,2.76,8,11.0
112934,1.15,3,8.0
112935,7.78,10,3.0
112936,9.81,10,10.0
112937,1.04,1,10.0
112938,2.42,7,1.0
112939,1.18,3,7.0
112940,132.63,11,3.0
112941,1.2,3,11.0
112942,1.21,3,3.0
112943,1.31,4,3.0
112944,1.28,3,4.0
112945,1.66,5,3.0
112946,3.06,8,5.0
112947,1.31,4,8.0
112948,3.78,9,4.0
112949,1.02,1,9.0
112950,1.84,6,1.0
112951,1.33,4,6.0
112952,1.58,5,4.0
112953,2.96,8,5.0
112954,1.12,2,8.0
112955,1.05,2,2.0
112956,1.56,5,2.0
112957,4.08,9,5.0
112958,1.9,6,9.0
112959,1.19,3,6.0
112960,2.1,7,3.0
112961,1.13,2,7.0
112962,1.25,3,2.0
112963,12.61,11,3.0
112964,93.59,11,11.0
112965,20.53,11,11.0
112966,17.05,11,11.0
112967,6.96,10,11.0
112968,3.48,8,10.0
112969,1.16,3,8.0
112970,9.89,10,3.0
112971,1.57,5,10.0
112972,1.39,4,5.0
112973,1.72,6,4.0
112974,1.8,6,6.0
112975,2.62,8,6.0
112976,1.61,5,8.0
112977,4.17,9,5.0
112978,1.1,2,9.0
112979,388.92,11,2.0
112980,1.13,2,11.0
112981,1.36,4,2.0
112982,2.27,7,4.0
112983,1.18,3,7.0
112984,1.09,2,3.0
112985,3.06,8,2.0
112986,1.97,6,8.0
112987,5.12,10,6.0
112988,12.24,11,10.0
112989,1.19,3,11.0
112990,1.63,5,3.0
112991,6.39,10,5.0
112992,1.58,5,10.0
112993,1.67,5,5.0
112994,1.33,4,5.0
112995,2.56,7,4.0
112996,1.04,1,7.0
112997,11.67,11,1.0
112998,1.48,5,11.0
112999,1.02,1,5.0
113000,15.39,11,1.0
113001,1.4,4,11.0
113002,1.1,2,4.0
113003,1.93,6,2.0
113004,1.67,5,6.0
113005,1.28,3,5.0
