,Odd,Odd_Categoria,odd_entrada
130855,1.02,1,9.0
130856,1.82,6,1.0
130857,2.01,6,6.0
130858,1.05,2,6.0
130859,1.86,6,2.0
130860,1.69,5,6.0
130861,1.11,2,5.0
130862,1.05,2,2.0
130863,10.2,11,2.0
130864,1.63,5,11.0
130865,1.07,2,5.0
130866,2.63,8,2.0
130867,2.28,7,8.0
130868,1.06,2,7.0
130869,1.33,4,2.0
130870,26.89,11,4.0
130871,1.34,4,11.0
130872,3.8,9,4.0
130873,2.27,7,9.0
130874,1.67,5,7.0
130875,2.56,7,5.0
130876,2.96,8,7.0
130877,2.66,8,8.0
130878,1.45,5,8.0
130879,6.82,10,5.0
130880,9.96,10,10.0
130881,6.13,10,10.0
130882,1.13,2,10.0
130883,2.41,7,2.0
130884,1.59,5,7.0
130885,3.24,8,5.0
130886,17.68,11,8.0
130887,6.61,10,11.0
130888,4.85,9,10.0
130889,8.02,10,9.0
130890,2.14,7,10.0
130891,1.66,5,7.0
130892,3.23,8,5.0
130893,12.9,11,8.0
130894,1.11,2,11.0
130895,2.49,7,2.0
130896,5.89,10,7.0
130897,26.94,11,10.0
130898,2.76,8,11.0
130899,150.92,11,8.0
130900,1.45,5,11.0
130901,84.76,11,5.0
130902,7.03,10,11.0
130903,1.3,4,10.0
130904,1.84,6,4.0
130905,2.6,8,6.0
130906,2.43,7,8.0
130907,3.27,8,7.0
130908,1.59,5,8.0
130909,7.61,10,5.0
130910,1.52,5,10.0
130911,26.14,11,5.0
130912,1.27,3,11.0
130913,1.36,4,3.0
130914,1.3,4,4.0
130915,1.91,6,4.0
130916,1.6,5,6.0
130917,6.04,10,5.0
130918,21.41,11,10.0
130919,11.96,11,11.0
130920,1.18,3,11.0
130921,1.02,1,3.0
130922,3.52,9,1.0
130923,1.16,3,9.0
130924,1.11,2,3.0
130925,1.34,4,2.0
130926,1.27,3,4.0
130927,3.2,8,3.0
130928,3.4,8,8.0
130929,1.05,2,8.0
130930,4.21,9,2.0
130931,2.29,7,9.0
130932,1.1,2,7.0
130933,2.19,7,2.0
130934,13.32,11,7.0
130935,1.34,4,11.0
130936,2.53,7,4.0
130937,11.0,11,7.0
130938,3.55,9,11.0
130939,7.51,10,9.0
130940,3.37,8,10.0
130941,1.07,2,8.0
130942,2.81,8,2.0
130943,4.72,9,8.0
130944,1.45,5,9.0
130945,1.59,5,5.0
130946,1.42,4,5.0
130947,2.74,8,4.0
130948,1.84,6,8.0
130949,3.69,9,6.0
130950,2.08,6,9.0
130951,4.81,9,6.0
130952,6.08,10,9.0
130953,1.79,6,10.0
130954,2.5,7,6.0
130955,2.68,8,7.0
130956,2.58,7,8.0
130957,3.72,9,7.0
130958,2.16,7,9.0
130959,1.08,2,7.0
130960,7.11,10,2.0
130961,1.72,6,10.0
130962,16.35,11,6.0
130963,1.48,5,11.0
130964,12.83,11,5.0
130965,1.24,3,11.0
130966,1.27,3,3.0
130967,1.26,3,3.0
130968,1.37,4,3.0
130969,1.05,2,4.0
130970,1.83,6,2.0
130971,7.94,10,6.0
130972,1.22,3,10.0
130973,4.65,9,3.0
130974,1.12,2,9.0
130975,1.99,6,2.0
130976,2.05,6,6.0
130977,6.97,10,6.0
130978,2.73,8,10.0
130979,1.89,6,8.0
130980,2.08,6,6.0
130981,0.0,1,6.0
130982,3.56,9,1.0
130983,2.85,8,9.0
130984,1.99,6,8.0
130985,1.11,2,6.0
130986,1.04,1,2.0
130987,1.5,5,1.0
130988,2.62,8,5.0
130989,2.21,7,8.0
130990,1.51,5,7.0
130991,9.24,10,5.0
130992,2.08,6,10.0
130993,2.19,7,6.0
130994,1.39,4,7.0
130995,2.76,8,4.0
130996,1.27,3,8.0
130997,2.24,7,3.0
130998,3.34,8,7.0
130999,1.32,4,8.0
131000,3.64,9,4.0
131001,1.29,3,9.0
131002,2.05,6,3.0
131003,1.05,2,6.0
131004,2.56,7,2.0
131005,1.47,5,7.0
131006,1.17,3,5.0
131007,6.39,10,3.0
131008,3.98,9,10.0
131009,1.73,6,9.0
131010,2.54,7,6.0
131011,4.73,9,7.0
131012,1.08,2,9.0
131013,5.81,10,2.0
131014,7.46,10,10.0
131015,2.96,8,10.0
131016,2.17,7,8.0
131017,1.45,5,7.0
131018,5.93,10,5.0
131019,8.03,10,10.0
131020,1.68,5,10.0
131021,1.1,2,5.0
131022,1.13,2,2.0
131023,1.12,2,2.0
131024,2.45,7,2.0
131025,1.15,3,7.0
131026,2.91,8,3.0
131027,1.97,6,8.0
131028,5.5,10,6.0
131029,1.46,5,10.0
131030,1.32,4,5.0
131031,1.04,1,4.0
131032,2.11,7,1.0
131033,28.96,11,7.0
131034,1.07,2,11.0
131035,1.25,3,2.0
131036,1.16,3,3.0
131037,7.62,10,3.0
131038,3.0,8,10.0
131039,8.04,10,8.0
131040,3.37,8,10.0
131041,2.17,7,8.0
131042,6.11,10,7.0
131043,2.83,8,10.0
131044,3.26,8,8.0
131045,11.08,11,8.0
131046,7.66,10,11.0
131047,1.1,2,10.0
131048,11.04,11,2.0
131049,1.22,3,11.0
131050,9.21,10,3.0
131051,1.21,3,10.0
131052,1.46,5,3.0
131053,1.08,2,5.0
131054,1.82,6,2.0
131055,12.25,11,6.0
131056,1.33,4,11.0
131057,2.52,7,4.0
131058,1.4,4,7.0
131059,2.47,7,4.0
131060,127.14,11,7.0
131061,2.91,8,11.0
131062,2.1,7,8.0
131063,1.57,5,7.0
131064,1.89,6,5.0
131065,2.0,6,6.0
131066,2.72,8,6.0
131067,3.23,8,8.0
131068,9.25,10,8.0
131069,1.54,5,10.0
131070,7.19,10,5.0
131071,3.85,9,10.0
131072,1.06,2,9.0
131073,1.91,6,2.0
131074,1.86,6,6.0
131075,3.18,8,6.0
131076,1.16,3,8.0
131077,0.0,1,3.0
131078,2.92,8,1.0
131079,3.95,9,8.0
131080,4.68,9,9.0
131081,1.54,5,9.0
131082,1.83,6,5.0
131083,2.03,6,6.0
131084,2.65,8,6.0
131085,11.53,11,8.0
131086,8.06,10,11.0
131087,7.68,10,10.0
131088,4.22,9,10.0
131089,8.98,10,9.0
131090,1.37,4,10.0
131091,1.14,2,4.0
131092,4.61,9,2.0
131093,5.42,10,9.0
131094,1.72,6,10.0
131095,2.26,7,6.0
131096,1.38,4,7.0
131097,1.8,6,4.0
131098,6.08,10,6.0
131099,9.47,10,10.0
131100,1.07,2,10.0
131101,3.17,8,2.0
131102,1.86,6,8.0
131103,1.73,6,6.0
131104,4.05,9,6.0
131105,1.1,2,9.0
131106,1.09,2,2.0
131107,26.04,11,2.0
131108,1.03,1,11.0
131109,1.13,2,1.0
131110,1.09,2,2.0
131111,1.55,5,2.0
131112,3.58,9,5.0
131113,2.08,6,9.0
131114,1.42,4,6.0
131115,1.33,4,4.0
131116,2.51,7,4.0
131117,5.78,10,7.0
131118,3.71,9,10.0
131119,1.01,1,9.0
131120,1.03,1,1.0
131121,3.22,8,1.0
131122,10.0,11,8.0
131123,5.53,10,11.0
131124,21.46,11,10.0
131125,1.03,1,11.0
131126,4.35,9,1.0
131127,2.81,8,9.0
131128,1.18,3,8.0
131129,1.28,3,3.0
131130,5.15,10,3.0
131131,2.2,7,10.0
131132,7.34,10,7.0
131133,1.13,2,10.0
131134,1.27,3,2.0
131135,1.04,1,3.0
131136,2.03,6,1.0
131137,1.13,2,6.0
131138,1.3,4,2.0
131139,1.12,2,4.0
131140,1.76,6,2.0
131141,3.88,9,6.0
131142,1.14,2,9.0
131143,5.99,10,2.0
131144,0.0,1,10.0
131145,1.7,6,1.0
131146,1.11,2,6.0
131147,3.91,9,2.0
131148,3.15,8,9.0
131149,4.43,9,8.0
131150,1.11,2,9.0
131151,5.73,10,2.0
131152,1.89,6,10.0
131153,3.43,8,6.0
131154,0.0,1,8.0
131155,4.43,9,1.0
131156,2.81,8,9.0
131157,6.24,10,8.0
131158,1.05,2,10.0
131159,1.32,4,2.0
131160,1.47,5,4.0
131161,1.11,2,5.0
131162,3.24,8,2.0
131163,1.02,1,8.0
131164,1.03,1,1.0
131165,9.65,10,1.0
131166,1.18,3,10.0
131167,1.18,3,3.0
131168,1.12,2,3.0
131169,1.14,2,2.0
131170,23.94,11,2.0
131171,1.6,5,11.0
131172,1.55,5,5.0
131173,1.05,2,5.0
131174,1.67,5,2.0
131175,1.02,1,5.0
131176,6.56,10,1.0
131177,4.54,9,10.0
131178,1.08,2,9.0
131179,3.68,9,2.0
131180,2.09,6,9.0
131181,1.53,5,6.0
131182,3.38,8,5.0
131183,10.52,11,8.0
131184,52.47,11,11.0
131185,1.63,5,11.0
131186,7.7,10,5.0
131187,1.77,6,10.0
131188,1.1,2,6.0
131189,7.9,10,2.0
131190,1.67,5,10.0
131191,46.46,11,5.0
131192,4.23,9,11.0
131193,1.21,3,9.0
131194,3.14,8,3.0
131195,1.6,5,8.0
131196,1.28,3,5.0
131197,1.68,5,3.0
131198,1.2,3,5.0
131199,45.25,11,3.0
131200,20.46,11,11.0
131201,1.03,1,11.0
131202,3.8,9,1.0
131203,5.56,10,9.0
131204,1.61,5,10.0
131205,12.2,11,5.0
131206,1.4,4,11.0
131207,2.46,7,4.0
131208,1.62,5,7.0
131209,2.17,7,5.0
131210,3.49,8,7.0
131211,1.47,5,8.0
131212,1.17,3,5.0
131213,2.5,7,3.0
131214,8.14,10,7.0
131215,1.76,6,10.0
131216,0.0,1,6.0
131217,30.05,11,1.0
131218,1.93,6,11.0
131219,3.06,8,6.0
131220,1.16,3,8.0
131221,5.21,10,3.0
131222,1.65,5,10.0
131223,1.45,5,5.0
131224,1.19,3,5.0
131225,3.65,9,3.0
131226,1.22,3,9.0
131227,3.17,8,3.0
131228,3.79,9,8.0
131229,1.21,3,9.0
131230,15.6,11,3.0
131231,1.66,5,11.0
131232,1.91,6,5.0
131233,1.12,2,6.0
131234,6.59,10,2.0
131235,1.64,5,10.0
131236,13.79,11,5.0
131237,1.09,2,11.0
131238,1.25,3,2.0
131239,1.86,6,3.0
131240,2.16,7,6.0
131241,1.8,6,7.0
131242,3.11,8,6.0
131243,2.09,6,8.0
131244,2.87,8,6.0
131245,1.33,4,8.0
131246,1.76,6,4.0
131247,0.0,1,6.0
131248,1.33,4,1.0
131249,1.71,6,4.0
131250,5.3,10,6.0
131251,2.24,7,10.0
131252,18.36,11,7.0
131253,4.92,9,11.0
131254,23.57,11,9.0
131255,1.36,4,11.0
131256,1.93,6,4.0
131257,7.89,10,6.0
131258,1.13,2,10.0
131259,3.37,8,2.0
131260,1.31,4,8.0
131261,1.7,6,4.0
131262,1.1,2,6.0
131263,2.16,7,2.0
131264,14.04,11,7.0
131265,1.45,5,11.0
131266,2.17,7,5.0
131267,2.19,7,7.0
131268,1.07,2,7.0
131269,2.36,7,2.0
131270,3.23,8,7.0
131271,2.19,7,8.0
131272,1.07,2,7.0
131273,9.2,10,2.0
131274,1.12,2,10.0
131275,1.69,5,2.0
131276,63.66,11,5.0
131277,87.8,11,11.0
131278,4.27,9,11.0
131279,7.87,10,9.0
131280,4.75,9,10.0
131281,1.43,4,9.0
131282,1.86,6,4.0
131283,1.6,5,6.0
131284,11.43,11,5.0
131285,2.96,8,11.0
131286,1.53,5,8.0
131287,1.43,4,5.0
131288,8.49,10,4.0
131289,2.0,6,10.0
131290,1.0,1,6.0
131291,3.4,8,1.0
131292,56.04,11,8.0
131293,1.17,3,11.0
131294,1.27,3,3.0
131295,3.44,8,3.0
131296,0.0,1,8.0
131297,2.03,6,1.0
131298,1.13,2,6.0
131299,6.14,10,2.0
131300,3.67,9,10.0
131301,1.05,2,9.0
131302,1.68,5,2.0
131303,1.14,2,5.0
131304,1.41,4,2.0
131305,1.1,2,4.0
131306,1.02,1,2.0
131307,1.59,5,1.0
131308,2.89,8,5.0
131309,1.72,6,8.0
131310,1.04,1,6.0
131311,1.08,2,1.0
131312,4.37,9,2.0
131313,1.63,5,9.0
131314,2.68,8,5.0
131315,62.23,11,8.0
131316,1.01,1,11.0
131317,1.79,6,1.0
131318,2.58,7,6.0
131319,1.03,1,7.0
131320,1.0,1,1.0
131321,1.13,2,1.0
131322,1.54,5,2.0
131323,1.23,3,5.0
131324,3.44,8,3.0
131325,2.51,7,8.0
131326,1.91,6,7.0
131327,2.79,8,6.0
131328,2.97,8,8.0
131329,1.95,6,8.0
131330,1.11,2,6.0
131331,1.39,4,2.0
131332,1.13,2,4.0
131333,1.46,5,2.0
131334,1.24,3,5.0
131335,8.77,10,3.0
131336,2.42,7,10.0
131337,1.72,6,7.0
131338,3.0,8,6.0
131339,1.14,2,8.0
131340,2.75,8,2.0
131341,1.24,3,8.0
131342,187.55,11,3.0
131343,1.02,1,11.0
131344,1.18,3,1.0
131345,13.49,11,3.0
131346,260.61,11,11.0
131347,6.76,10,11.0
131348,2.29,7,10.0
131349,2.27,7,7.0
131350,1.91,6,7.0
131351,2.13,7,6.0
131352,2.69,8,7.0
131353,23.07,11,8.0
131354,1.44,4,11.0
131355,1.3,4,4.0
131356,1.54,5,4.0
131357,10.09,11,5.0
131358,1.16,3,11.0
131359,8.98,10,3.0
131360,2.77,8,10.0
131361,1.7,6,8.0
131362,1.41,4,6.0
131363,1.01,1,4.0
131364,1.08,2,1.0
131365,1.57,5,2.0
131366,2.0,6,5.0
131367,6.38,10,6.0
131368,1.84,6,10.0
131369,15.71,11,6.0
131370,0.0,1,11.0
131371,2.87,8,1.0
131372,53.43,11,8.0
131373,2.55,7,11.0
131374,1.87,6,7.0
131375,1.14,2,6.0
131376,1.81,6,2.0
131377,2.57,7,6.0
131378,1.18,3,7.0
131379,1.19,3,3.0
131380,1.52,5,3.0
131381,2.72,8,5.0
131382,1.06,2,8.0
131383,2.06,6,2.0
131384,2.45,7,6.0
131385,1.56,5,7.0
131386,1.62,5,5.0
131387,1.16,3,5.0
131388,1.23,3,3.0
131389,1.12,2,3.0
131390,1.32,4,2.0
131391,2.44,7,4.0
131392,12.53,11,7.0
131393,2.77,8,11.0
131394,2.15,7,8.0
131395,20.1,11,7.0
131396,39.57,11,11.0
131397,3.07,8,11.0
131398,71.15,11,8.0
131399,2.25,7,11.0
131400,1.71,6,7.0
131401,2.18,7,6.0
131402,1.86,6,7.0
131403,1.94,6,6.0
131404,6.23,10,6.0
131405,7.99,10,10.0
131406,7.42,10,10.0
131407,3.85,9,10.0
131408,3.11,8,9.0
131409,1.84,6,8.0
131410,1.92,6,6.0
131411,1.99,6,6.0
131412,1.33,4,6.0
131413,8.87,10,4.0
131414,11.08,11,10.0
131415,1.85,6,11.0
131416,4.35,9,6.0
131417,1.3,4,9.0
131418,1.41,4,4.0
131419,2.46,7,4.0
131420,1.11,2,7.0
131421,1.32,4,2.0
131422,1.7,6,4.0
131423,4.33,9,6.0
131424,1.62,5,9.0
131425,1.13,2,5.0
131426,1.78,6,2.0
131427,5.98,10,6.0
131428,1.35,4,10.0
131429,6.71,10,4.0
131430,156.3,11,10.0
131431,1.08,2,11.0
131432,9.22,10,2.0
131433,1.6,5,10.0
131434,1.28,3,5.0
131435,2.54,7,3.0
131436,1.13,2,7.0
131437,2.45,7,2.0
131438,12.13,11,7.0
131439,1.0,1,11.0
131440,2.49,7,1.0
131441,7.28,10,7.0
131442,3.06,8,10.0
131443,2.52,7,8.0
131444,2.93,8,7.0
131445,7.24,10,8.0
131446,2.15,7,10.0
131447,2.63,8,7.0
131448,1.27,3,8.0
131449,2.29,7,3.0
131450,13.57,11,7.0
131451,1.64,5,11.0
131452,1.53,5,5.0
131453,5.69,10,5.0
131454,4.59,9,10.0
131455,3.11,8,9.0
131456,2.49,7,8.0
131457,1.25,3,7.0
131458,1.34,4,3.0
131459,1.99,6,4.0
131460,2.72,8,6.0
131461,2.76,8,8.0
131462,3.78,9,8.0
131463,5.23,10,9.0
131464,2.03,6,10.0
131465,43.38,11,6.0
131466,2.31,7,11.0
131467,3.08,8,7.0
131468,2.18,7,8.0
131469,1.32,4,7.0
131470,3.86,9,4.0
131471,11.67,11,9.0
131472,10.4,11,11.0
131473,2.49,7,11.0
131474,3.31,8,7.0
131475,1.88,6,8.0
131476,117.78,11,6.0
131477,2.05,6,11.0
131478,150.98,11,6.0
131479,4.78,9,11.0
131480,1.82,6,9.0
131481,1.41,4,6.0
131482,2.55,7,4.0
131483,1.15,3,7.0
131484,18.23,11,3.0
131485,1.18,3,11.0
131486,5.24,10,3.0
131487,1.06,2,10.0
131488,4.4,9,2.0
131489,1.07,2,9.0
131490,1.31,4,2.0
131491,1.44,4,4.0
131492,2.38,7,4.0
131493,1.08,2,7.0
131494,1.27,3,2.0
131495,3.24,8,3.0
131496,6.23,10,8.0
131497,9.47,10,10.0
131498,8.11,10,10.0
131499,2.25,7,10.0
131500,2.97,8,7.0
131501,1.08,2,8.0
131502,1.0,1,2.0
131503,1.28,3,1.0
131504,1.25,3,3.0
131505,1.21,3,3.0
131506,1.22,3,3.0
131507,149.02,11,3.0
131508,1.79,6,11.0
131509,2.98,8,6.0
131510,1.31,4,8.0
131511,1.51,5,4.0
131512,2.37,7,5.0
131513,1.0,1,7.0
131514,5.67,10,1.0
131515,1.06,2,10.0
131516,2.01,6,2.0
131517,1.28,3,6.0
131518,16.24,11,3.0
131519,1.44,4,11.0
131520,3.28,8,4.0
131521,4.41,9,8.0
131522,13.83,11,9.0
131523,4.73,9,11.0
131524,15.16,11,9.0
131525,2.17,7,11.0
131526,1.21,3,7.0
131527,1.62,5,3.0
131528,2.4,7,5.0
131529,1.48,5,7.0
131530,3.26,8,5.0
131531,5.6,10,8.0
131532,3.97,9,10.0
131533,15.1,11,9.0
131534,1.61,5,11.0
131535,3.85,9,5.0
131536,1.51,5,9.0
131537,1.32,4,5.0
131538,1.38,4,4.0
131539,1.16,3,4.0
131540,1.06,2,3.0
131541,1.22,3,2.0
131542,3.45,8,3.0
131543,1.02,1,8.0
131544,2.21,7,1.0
131545,1.64,5,7.0
131546,23.09,11,5.0
131547,4.75,9,11.0
131548,1.23,3,9.0
131549,2.65,8,3.0
131550,1.28,3,8.0
131551,2.78,8,3.0
131552,19.3,11,8.0
131553,1.03,1,11.0
131554,1.78,6,1.0
131555,1.44,4,6.0
131556,1.67,5,4.0
131557,1.81,6,5.0
131558,8.53,10,6.0
131559,4.91,9,10.0
131560,1.47,5,9.0
131561,1.32,4,5.0
131562,1.28,3,4.0
131563,3.85,9,3.0
131564,2.31,7,9.0
131565,1.21,3,7.0
131566,1.73,6,3.0
131567,2.91,8,6.0
131568,1.78,6,8.0
131569,1.18,3,6.0
131570,1.64,5,3.0
131571,1.76,6,5.0
131572,2.8,8,6.0
131573,1.09,2,8.0
131574,4.98,9,2.0
131575,17.57,11,9.0
131576,1.31,4,11.0
131577,3.94,9,4.0
131578,2.19,7,9.0
131579,1.05,2,7.0
131580,1.47,5,2.0
131581,1.18,3,5.0
131582,1.37,4,3.0
131583,15.82,11,4.0
131584,1.38,4,11.0
131585,3.51,9,4.0
131586,1.9,6,9.0
131587,378.59,11,6.0
131588,2.45,7,11.0
131589,2.9,8,7.0
131590,1.78,6,8.0
131591,1.95,6,6.0
131592,1.19,3,6.0
131593,3.86,9,3.0
131594,21.21,11,9.0
131595,116.37,11,11.0
131596,1.15,3,11.0
131597,1.28,3,3.0
131598,1.31,4,3.0
131599,2.63,8,4.0
131600,2.42,7,8.0
131601,2.56,7,7.0
131602,1.79,6,7.0
131603,8.44,10,6.0
131604,3.48,8,10.0
131605,1.17,3,8.0
131606,101.93,11,3.0
131607,2.81,8,11.0
131608,1.78,6,8.0
131609,1.86,6,6.0
131610,26.27,11,6.0
131611,3.18,8,11.0
131612,3.14,8,8.0
131613,6.18,10,8.0
131614,1.01,1,10.0
131615,10.29,11,1.0
131616,1.5,5,11.0
131617,1.27,3,5.0
131618,6.93,10,3.0
131619,1.93,6,10.0
131620,1.2,3,6.0
131621,1.0,1,3.0
131622,1.07,2,1.0
131623,2.24,7,2.0
131624,1.25,3,7.0
131625,3.72,9,3.0
131626,1.26,3,9.0
131627,1.24,3,3.0
131628,2.96,8,3.0
131629,62.58,11,8.0
131630,1.87,6,11.0
131631,3.19,8,6.0
131632,1.0,1,8.0
131633,7.68,10,1.0
131634,2.95,8,10.0
131635,1.02,1,8.0
131636,2.61,8,1.0
131637,1.51,5,8.0
131638,1.04,1,5.0
131639,1.68,5,1.0
131640,1.77,6,5.0
131641,2.1,7,6.0
131642,1.0,1,7.0
131643,5.74,10,1.0
131644,1.01,1,10.0
131645,1.59,5,1.0
131646,1.2,3,5.0
131647,1.98,6,3.0
131648,0.0,1,6.0
131649,3.41,8,1.0
131650,2.25,7,8.0
131651,1.7,6,7.0
131652,1.17,3,6.0
131653,1.11,2,3.0
131654,2.19,7,2.0
131655,4.25,9,7.0
131656,1.16,3,9.0
131657,2.03,6,3.0
131658,1.45,5,6.0
131659,3.92,9,5.0
131660,5.68,10,9.0
131661,5.52,10,10.0
131662,1.83,6,10.0
131663,1.31,4,6.0
131664,2.51,7,4.0
131665,6.53,10,7.0
131666,6.08,10,10.0
131667,5.01,10,10.0
131668,14.46,11,10.0
131669,1.04,1,11.0
131670,2.03,6,1.0
131671,1.63,5,6.0
131672,7.65,10,5.0
131673,1.54,5,10.0
131674,1.28,3,5.0
131675,1.23,3,3.0
131676,1.07,2,3.0
131677,1.87,6,2.0
131678,1.6,5,6.0
131679,1.81,6,5.0
131680,4.46,9,6.0
131681,1.03,1,9.0
131682,1.08,2,1.0
131683,1.03,1,2.0
131684,2.62,8,1.0
131685,2.64,8,8.0
131686,1.01,1,8.0
131687,1.29,3,1.0
131688,1.6,5,3.0
131689,1.21,3,5.0
131690,1.42,4,3.0
131691,26.28,11,4.0
131692,1.37,4,11.0
131693,15.64,11,4.0
131694,3.8,9,11.0
131695,2.53,7,9.0
131696,2.38,7,7.0
131697,1.2,3,7.0
131698,0.0,1,3.0
131699,1.09,2,1.0
131700,1.93,6,2.0
131701,5.98,10,6.0
131702,16.95,11,10.0
131703,1.35,4,11.0
131704,3.29,8,4.0
131705,1.66,5,8.0
131706,3.4,8,5.0
131707,2.68,8,8.0
131708,1.21,3,8.0
131709,3.33,8,3.0
131710,7.47,10,8.0
131711,1.05,2,10.0
131712,46.44,11,2.0
131713,6.07,10,11.0
131714,2.67,8,10.0
131715,0.0,1,8.0
131716,11.87,11,1.0
131717,1.03,1,11.0
131718,1.08,2,1.0
131719,1.25,3,2.0
131720,1.74,6,3.0
131721,1.01,1,6.0
131722,25.75,11,1.0
131723,1.69,5,11.0
131724,9.3,10,5.0
131725,8.84,10,10.0
131726,14.34,11,10.0
131727,3.27,8,11.0
131728,5.67,10,8.0
131729,3.14,8,10.0
131730,5.82,10,8.0
131731,4.14,9,10.0
131732,1.49,5,9.0
131733,1.08,2,5.0
131734,1.66,5,2.0
131735,1.13,2,5.0
131736,1.35,4,2.0
131737,1.09,2,4.0
131738,2.06,6,2.0
131739,4.04,9,6.0
131740,5.36,10,9.0
131741,3.81,9,10.0
131742,26.22,11,9.0
131743,1.12,2,11.0
131744,1.68,5,2.0
131745,32.97,11,5.0
131746,5.65,10,11.0
131747,1.19,3,10.0
131748,1.3,4,3.0
131749,2.12,7,4.0
131750,6.48,10,7.0
131751,1.0,1,10.0
131752,11.85,11,1.0
131753,2.13,7,11.0
131754,1.84,6,7.0
131755,1.42,4,6.0
131756,12.29,11,4.0
131757,1.06,2,11.0
131758,2.83,8,2.0
131759,4.86,9,8.0
131760,1.21,3,9.0
131761,1.63,5,3.0
131762,1.41,4,5.0
131763,1.42,4,4.0
131764,1.18,3,4.0
131765,1.11,2,3.0
131766,1.44,4,2.0
131767,1.26,3,4.0
131768,23.56,11,3.0
131769,1.06,2,11.0
131770,1.2,3,2.0
131771,1.9,6,3.0
131772,2.76,8,6.0
131773,2.24,7,8.0
131774,1.22,3,7.0
131775,1.22,3,3.0
131776,4.02,9,3.0
131777,1.19,3,9.0
131778,1.35,4,3.0
131779,1.02,1,4.0
131780,32.48,11,1.0
131781,5.79,10,11.0
131782,1.65,5,10.0
131783,4.15,9,5.0
131784,1.34,4,9.0
131785,1.64,5,4.0
131786,2.31,7,5.0
131787,38.39,11,7.0
131788,4.09,9,11.0
131789,1.74,6,9.0
131790,17.98,11,6.0
131791,8.9,10,11.0
131792,1.58,5,10.0
131793,1.02,1,5.0
131794,3.66,9,1.0
131795,1.33,4,9.0
131796,6.97,10,4.0
131797,1.19,3,10.0
131798,7.01,10,3.0
131799,4.67,9,10.0
131800,2.57,7,9.0
131801,2.31,7,7.0
131802,2.28,7,7.0
131803,5.11,10,7.0
131804,7.59,10,10.0
131805,1.67,5,10.0
131806,3.52,9,5.0
131807,2.26,7,9.0
131808,9.09,10,7.0
131809,1.14,2,10.0
131810,13.03,11,2.0
131811,9.51,10,11.0
131812,1.32,4,10.0
131813,2.52,7,4.0
131814,2.02,6,7.0
131815,3.08,8,6.0
131816,1.05,2,8.0
131817,1.34,4,2.0
131818,2.29,7,4.0
131819,1.55,5,7.0
131820,1.19,3,5.0
131821,1.64,5,3.0
131822,1.32,4,5.0
131823,44.4,11,4.0
131824,1.82,6,11.0
131825,2.16,7,6.0
131826,1.16,3,7.0
131827,1.18,3,3.0
131828,2.52,7,3.0
131829,3.76,9,7.0
131830,2.57,7,9.0
131831,2.38,7,7.0
131832,1.5,5,7.0
131833,2.01,6,5.0
131834,3.68,9,6.0
131835,1.48,5,9.0
131836,3.55,9,5.0
131837,1.5,5,9.0
131838,2.93,8,5.0
131839,2.59,7,8.0
131840,1.03,1,7.0
131841,1.35,4,1.0
131842,7.34,10,4.0
131843,1.34,4,10.0
131844,1.47,5,4.0
131845,1.54,5,5.0
131846,1.0,1,5.0
131847,3.15,8,1.0
131848,1.01,1,8.0
131849,2.4,7,1.0
131850,4.17,9,7.0
131851,1.04,1,9.0
131852,6.92,10,1.0
131853,3.4,8,10.0
131854,3.41,8,8.0
131855,1.84,6,8.0
131856,1.72,6,6.0
131857,1.53,5,6.0
131858,1.34,4,5.0
131859,1.55,5,4.0
131860,2.07,6,5.0
131861,28.55,11,6.0
131862,3.61,9,11.0
131863,9.76,10,9.0
131864,1.07,2,10.0
131865,2.95,8,2.0
131866,1.12,2,8.0
131867,1.96,6,2.0
131868,3.37,8,6.0
131869,1.02,1,8.0
131870,1.58,5,1.0
131871,2.55,7,5.0
131872,2.05,6,7.0
131873,3.26,8,6.0
131874,2.44,7,8.0
131875,1.18,3,7.0
131876,1.33,4,3.0
131877,1.34,4,4.0
131878,2.8,8,4.0
131879,2216.46,11,8.0
131880,2.44,7,11.0
131881,2.02,6,7.0
131882,5.27,10,6.0
131883,3.28,8,10.0
131884,2.59,7,8.0
131885,7.39,10,7.0
131886,4.32,9,10.0
131887,1.61,5,9.0
131888,2.75,8,5.0
131889,2.09,6,8.0
131890,2.2,7,6.0
131891,76.14,11,7.0
131892,1.23,3,11.0
131893,2.87,8,3.0
131894,1.56,5,8.0
131895,1.96,6,5.0
131896,4.23,9,6.0
131897,1.18,3,9.0
131898,3.52,9,3.0
131899,84.92,11,9.0
131900,1.32,4,11.0
131901,91.38,11,4.0
131902,1.6,5,11.0
131903,1.02,1,5.0
131904,4.98,9,1.0
131905,3.91,9,9.0
131906,2.29,7,9.0
131907,1.0,1,7.0
131908,5.5,10,1.0
131909,13.79,11,10.0
131910,7.53,10,11.0
131911,3.54,9,10.0
131912,1.08,2,9.0
131913,2.95,8,2.0
131914,2.18,7,8.0
131915,50.36,11,7.0
131916,1.77,6,11.0
131917,1.61,5,6.0
131918,2.08,6,5.0
131919,1.43,4,6.0
131920,10.27,11,4.0
131921,2.1,7,11.0
131922,10.58,11,7.0
131923,4.32,9,11.0
131924,1.24,3,9.0
131925,1.0,1,3.0
131926,1.02,1,1.0
131927,3.09,8,1.0
131928,1.22,3,8.0
131929,1.46,5,3.0
