"142,19","2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1617,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,"0,5000",30,,"0,4085",0,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,,,,0,1,0,0,1,,,0,1,0,,"0,2248","0,6773","0,2880","0,6773",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,1,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1618,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,"0,5000",30,,"0,4089",1,1,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,,,,1,0,0,0,1,,,1,0,0,,"0,2252","0,6763","0,2884","0,6763",,"0,9984","0,9928","0,0056",2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",9,11,"0,45","0,55","-1,152003093","-0,8624964763",10
1619,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,"0,5000",30,,"0,4086",0,0,0,0,1,1,1,0,1,0,1,,0,0,0,1,1,0,1,0,0,,0,0,1,0,0,0,,,,0,1,0,0,1,,,0,1,1,,"0,2251","0,6772","0,2884","0,6772",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,3,1,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1620,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,,,,,,,,"0,5000",30,,"0,4090",1,1,1,1,0,0,0,1,0,0,1,,1,1,1,0,0,0,0,1,0,,1,1,0,1,0,0,,,,1,0,0,0,0,,,1,0,0,,"0,2254","0,6728","0,2886","0,6728",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,2,0,3,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1621,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,"0,5000",30,,"0,4088",0,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,,,,0,1,0,0,1,,,0,1,0,,"0,2256","0,6786","0,2888","0,6786",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1622,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,,,,,,,,"0,5000",30,,"0,4091",1,1,1,1,0,0,0,1,1,0,0,,1,1,1,0,0,0,1,1,0,,1,1,0,1,0,0,,,,1,0,0,0,0,,,1,0,1,,"0,2259","0,6728","0,2891","0,6728",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,3,2,0,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1623,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,"0,5000",30,,"0,4089",0,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,,0,1,0,0,0,,,0,1,0,,"0,2261","0,6786","0,2892","0,6786",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,1,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1624,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,,,,,,,,"0,5000",30,,"0,4092",1,1,1,1,0,0,0,1,0,1,0,,1,1,1,0,0,1,0,1,0,,1,1,0,1,1,0,,,,1,0,1,1,1,,,1,0,0,,"0,2262","0,6668","0,2893","0,6668",,"0,9183","0,9341","-0,0158",2,2,2,2,2,2,2,2,2,0,0,0,0,0,3,3,1,1,3,3,,,,,14,7,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",13,7,"0,65","0,35","-0,6214883767","-1,514573173",14
1625,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,"0,5000",30,,"0,4090",0,0,0,0,0,1,1,0,0,1,0,,0,0,0,1,1,1,0,0,0,,0,0,1,0,1,0,,,,0,0,1,1,1,,,0,1,0,,"0,2259","0,6707","0,2890","0,6707",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,0,3,0,1,2,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1626,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,,,,,,,,"0,5000",30,,"0,4093",1,1,1,1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,1,,1,1,0,0,0,1,,,,1,1,0,0,1,,,1,0,0,,"0,2262","0,6745","0,2893","0,6745",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,2,0,2,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1627,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4091",0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,,,,0,0,0,0,0,,,0,1,0,,"0,2264","0,6769","0,2894","0,6769",,"0,7919","0,8113","-0,0194",0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1628,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,"0,5000",30,,"0,4095",1,1,1,1,1,0,0,0,1,1,0,,1,1,1,0,0,0,1,0,0,,1,1,0,0,1,0,,,,1,1,0,1,0,,,1,0,1,,"0,2263","0,6479","0,2893","0,6479",,"0,8631","0,8813","-0,0182",2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,2,3,3,3,,,,,15,6,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",14,6,"0,7","0,3","-0,5145731728","-1,736965594",15
1629,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4092",0,0,0,0,0,1,1,0,0,0,1,,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,,0,0,0,0,0,,,0,1,0,,"0,2268","0,6529","0,2897","0,6529",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,1,1,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1630,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,"0,5000",30,,"0,4096",1,1,1,1,1,0,0,1,1,0,0,,1,1,1,0,0,0,1,1,0,,1,1,0,1,0,0,,,,1,1,0,0,0,,,1,0,1,,"0,2271","0,6465","0,2900","0,6465",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,0,2,0,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1631,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,"0,5000",30,,"0,4093",0,0,0,0,0,1,1,1,1,1,0,,0,0,0,1,1,0,1,0,1,,0,0,1,1,1,1,,,,0,0,0,1,0,,,0,1,1,,"0,2267","0,6418","0,2897","0,6418",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,1,2,1,3,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1632,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,"0,5000",30,,"0,4097",1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,1,1,,1,1,0,0,1,1,,,,1,1,0,1,0,,,1,0,0,,"0,2271","0,6498","0,2901","0,6498",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1633,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,,,,,,,,"0,5000",30,,"0,4094",0,0,0,0,0,1,1,0,1,1,0,,0,0,0,1,1,0,1,0,0,,0,0,1,0,1,0,,,,0,0,0,1,1,,,0,1,1,,"0,2268","0,6418","0,2898","0,6418",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,3,1,2,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1634,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4098",1,1,1,1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,0,,"0,2271","0,6465","0,2900","0,6465",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,1,2,1,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1635,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,"0,5000",30,,"0,4095",0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,,,,0,0,0,0,0,,,0,1,0,,"0,2276","0,6428","0,2904","0,6428",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,1,0,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1636,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,"0,5000",30,,"0,4099",1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,,1,1,0,0,1,0,,,,1,1,0,1,0,,,1,0,0,,"0,2279","0,6465","0,2908","0,6465",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,3,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1637,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,"0,5000",30,,"0,4096",0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,1,,0,0,1,0,0,1,,,,0,0,0,0,0,,,0,1,0,,"0,2284","0,6416","0,2912","0,6416",,"0,7025","0,7219","-0,0195",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,1,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1638,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,,,,,,,"0,5000",30,,"0,4100",1,1,1,1,1,0,0,1,0,0,0,,1,1,1,0,0,0,0,1,0,,1,1,0,1,0,0,,,,1,1,0,0,1,,,1,0,0,,"0,2287","0,6420","0,2915","0,6420",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1639,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,"0,5000",30,,"0,4098",0,0,0,0,0,1,1,1,1,0,0,,0,0,0,1,1,1,1,0,0,,0,0,1,1,0,0,,,,0,0,1,0,1,,,0,1,1,,"0,2284","0,6370","0,2912","0,6370",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,0,2,0,1,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1640,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,"0,5000",30,,"0,4101",1,1,1,1,1,0,0,0,1,0,0,,1,1,1,0,0,0,1,0,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,1,,"0,2288","0,6453","0,2916","0,6453",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,3,0,1,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1641,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,,,,,,,,"0,5000",30,,"0,4099",0,0,0,0,0,1,1,1,1,0,1,,0,0,0,1,1,1,1,0,1,,0,0,1,1,0,1,,,,0,0,1,0,0,,,0,1,1,,"0,2282","0,6190","0,2910","0,6190",,"0,9852","0,9928","-0,0075",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",9,11,"0,45","0,55","-1,152003093","-0,8624964763",0
1642,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4102",1,1,1,1,1,0,0,0,1,0,1,,1,1,1,0,0,0,1,1,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,1,,"0,2285","0,6441","0,2914","0,6441",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1643,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4100",0,0,0,0,0,1,1,1,1,0,0,,0,0,0,1,1,1,1,0,0,,0,0,1,1,0,0,,,,0,0,1,0,0,,,0,1,1,,"0,2282","0,6358","0,2911","0,6358",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,3,1,1,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1644,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,"0,5000",30,,"0,4103",1,1,1,1,1,0,0,0,1,0,0,,1,1,1,0,0,0,1,0,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,1,,"0,2286","0,6441","0,2914","0,6441",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1645,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,,,,,,,,"0,5000",30,,"0,4101",0,0,0,0,0,1,1,1,0,1,0,,0,0,0,1,1,1,0,0,1,,0,0,1,1,1,1,,,,0,0,1,1,1,,,0,1,0,,"0,2281","0,6252","0,2910","0,6252",,"0,9587","0,9710","-0,0122",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,0,3,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1646,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,,,,,,,,"0,5000",30,,"0,4104",1,1,1,1,1,0,0,0,0,0,1,,1,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,0,,"0,2283","0,6396","0,2912","0,6396",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,3,0,2,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1647,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,,,,,,,,"0,5000",30,,"0,4102",0,0,0,0,0,1,1,0,0,0,0,,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,0,,,,0,0,1,0,0,,,0,1,0,,"0,2280","0,6310","0,2910","0,6310",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,1,2,1,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1648,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,,,,,,,,"0,5000",30,,"0,4106",1,1,1,1,1,0,0,1,0,0,1,,1,1,1,0,0,0,0,1,0,,1,1,0,1,0,0,,,,1,1,0,0,1,,,1,0,0,,"0,2283","0,6363","0,2912","0,6363",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1649,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,,,"0,5000",30,,"0,4103",0,0,0,0,0,1,1,1,0,1,0,,0,0,0,1,1,1,0,0,1,,0,0,1,1,1,1,,,,0,0,1,1,0,,,0,1,0,,"0,2280","0,6310","0,2909","0,6310",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,0,3,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1650,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,,,,,,,,"0,5000",30,,"0,4107",1,1,1,1,1,0,0,0,1,0,0,,1,1,1,0,0,0,1,1,1,,1,1,0,0,0,1,,,,1,1,0,0,1,,,1,0,1,,"0,2284","0,6396","0,2913","0,6396",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,3,1,0,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1651,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,,,,,,,,"0,5000",30,,"0,4104",0,0,0,0,0,1,1,0,1,0,0,,0,0,0,1,1,1,1,0,0,,0,0,1,0,0,0,,,,0,0,1,0,1,,,0,1,1,,"0,2279","0,6217","0,2908","0,6217",,"0,9587","0,9710","-0,0122",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3,2,2,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1652,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,,,,,,,,"0,5000",30,,"0,4108",1,1,1,1,1,0,0,0,0,1,1,,1,1,1,0,0,0,0,0,0,,1,1,0,0,1,0,,,,1,1,0,1,1,,,1,0,0,,"0,2281","0,6363","0,2911","0,6363",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,0,0,2,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1653,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,,,,,,,,"0,5000",30,,"0,4105",0,0,0,0,0,1,1,1,1,0,1,,0,0,0,1,1,1,1,1,0,,0,0,1,1,0,0,,,,0,0,1,0,0,,,0,1,1,,"0,2278","0,6276","0,2908","0,6276",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,3,1,0,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1654,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4109",1,1,1,1,1,0,0,0,0,0,1,,1,1,1,0,0,0,0,1,0,,1,1,0,0,0,0,,,,1,1,0,0,0,,,1,0,0,,"0,2281","0,6428","0,2911","0,6428",,"0,9587","0,9710","-0,0122",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,1,3,0,,,,,13,8,"0,619047619","0,380952381","-0,6918777046","-1,392317423",12,8,"0,6","0,4","-0,7369655942","-1,321928095",13
1655,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,,,,,,,,"0,5000",30,,"0,4106",0,0,0,0,0,1,1,1,0,0,0,,0,0,0,1,1,1,0,1,1,,0,0,1,1,0,1,,,,0,0,1,0,0,,,0,1,0,,"0,2280","0,6456","0,2910","0,6456",,"0,8631","0,8813","-0,0182",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,0,0,0,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1656,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,,,"0,5000",30,,"0,4110",1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,1,,1,1,0,0,1,1,,,,1,1,0,1,0,,,1,0,0,,"0,2284","0,6547","0,2913","0,6547",,"0,9852","0,9928","-0,0075",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,2,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",11,9,"0,55","0,45","-0,8624964763","-1,152003093",12
1657,"185,94",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,"0,5000",30,,"0,4107",0,0,0,0,0,1,1,0,0,1,0,,0,0,0,1,1,1,0,0,0,,0,0,1,0,1,0,,,,0,0,1,1,0,,,0,1,0,,"0,2281","0,6444","0,2911","0,6444",,"0,9183","0,9341","-0,0158",0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,1,0,2,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1658,"185,94","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,"0,5000",30,,"0,4111",1,1,1,1,1,0,0,0,0,0,1,,1,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,,,,1,1,0,0,1,,,1,0,0,,"0,2285","0,6547","0,2915","0,6547",,"0,9984","1,0000","-0,0016",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",10,10,"0,5","0,5",-1,-1,11
